# stamp x y z yaw linear_v angular_v
3.779000 14.788599 0.000251 -0.001657 0.000246 5.556078 0.026552
3.799000 14.899722 0.000730 -0.001657 0.000721 5.556000 0.022750
3.819000 15.010839 0.000800 -0.001657 0.000710 5.555297 -0.015673
3.839000 15.121946 0.000608 -0.001657 0.000442 5.555266 -0.010614
3.859000 15.233055 0.000482 -0.001657 0.000262 5.555347 -0.004787
3.879000 15.344165 0.000466 -0.001657 0.000208 5.555444 -0.002754
3.899000 15.455276 0.000424 -0.001657 0.000143 5.555434 -0.003405
3.919000 15.566384 0.000173 -0.001657 -0.000132 5.555118 -0.020062
3.939000 15.677488 -0.000217 -0.001657 -0.000514 5.555096 -0.017907
3.959000 15.788593 -0.000519 -0.001657 -0.000740 5.555225 0.011557
3.979000 15.899713 -0.000089 -0.001657 -0.000260 5.556025 0.023729
3.999000 16.010834 0.000275 -0.001657 0.000154 5.555945 0.019708
4.019000 16.121951 0.000334 -0.001657 0.000201 5.555429 -0.007343
4.039000 16.233062 0.000245 -0.001657 0.000090 5.555420 -0.003661
4.059000 16.344173 0.000178 -0.001657 0.000005 5.555390 -0.006731
4.079000 16.455282 0.000021 -0.001657 -0.000152 5.555338 -0.007771
4.099000 16.566391 -0.000141 -0.001657 -0.000303 5.555343 -0.007413
4.119000 16.677517 0.000111 -0.001657 -0.000008 5.555946 0.028218
4.139000 16.788641 0.000627 -0.001657 0.000515 5.556031 0.023596
4.159000 16.899762 0.001035 -0.001657 0.000851 5.555907 -0.006139
4.179000 17.010870 0.000717 -0.001657 0.000474 5.555122 -0.018679
4.199000 17.121976 0.000476 -0.001657 0.000161 5.555181 -0.014604
4.219000 17.233084 0.000377 -0.001657 0.000041 5.555443 -0.000610
4.239000 17.344196 0.000357 -0.001657 0.000012 5.555458 -0.002439
4.259000 17.455307 0.000271 -0.001657 -0.000084 5.555338 -0.011000
4.279000 17.566414 -0.000011 -0.001657 -0.000352 5.555216 -0.013078
4.299000 17.677521 -0.000290 -0.001657 -0.000601 5.555227 -0.012259
4.319000 17.788634 -0.000124 -0.001657 -0.000363 5.555953 0.025359
4.339000 17.899756 0.000290 -0.001657 0.000096 5.555967 0.020324
4.359000 18.010878 0.000610 -0.001657 0.000395 5.555834 -0.002491
4.379000 18.121987 0.000399 -0.001657 0.000170 5.555278 -0.011105
4.399000 18.233096 0.000251 -0.001657 -0.000010 5.555322 -0.008283
4.419000 18.344205 0.000103 -0.001657 -0.000161 5.555348 -0.007013
4.439000 18.455314 -0.000052 -0.001657 -0.000302 5.555350 -0.007137
4.459000 18.566433 -0.000136 -0.001657 -0.000334 5.555821 0.014817
4.479000 18.677552 0.000273 -0.001657 0.000093 5.555954 0.020519
4.499000 18.788673 0.000640 -0.001657 0.000468 5.555906 0.018179
4.519000 18.899788 0.000595 -0.001657 0.000367 5.555200 -0.020018
4.539000 19.010893 0.000281 -0.001657 0.000012 5.555165 -0.014955
4.559000 19.122003 0.000041 -0.001657 -0.000232 5.555392 -0.005009
4.579000 19.233114 -0.000007 -0.001657 -0.000270 5.555455 -0.002069
4.599000 19.344225 -0.000097 -0.001657 -0.000327 5.555438 -0.003130
4.619000 19.455340 0.000056 -0.001657 -0.000135 5.555800 0.015936
4.639000 19.566458 0.000327 -0.001657 0.000157 5.555806 0.013324
4.659000 19.677576 0.000505 -0.001657 0.000296 5.555498 -0.015146
4.679000 19.788679 -0.000029 -0.001657 -0.000241 5.554932 -0.026580
4.699000 19.899781 -0.000508 -0.001657 -0.000717 5.554980 -0.022769
4.719000 20.010774 0.001078 -0.001623 0.001161 5.548722 0.093767
4.739000 20.121771 0.006094 -0.001374 0.006045 5.550611 0.252613
4.759000 20.232795 0.013283 -0.001278 0.012615 5.548558 0.339879
4.779000 20.343833 0.021538 -0.001423 0.019615 5.550528 0.351732
4.799000 20.454896 0.029553 -0.001567 0.025688 5.553099 0.278016
4.819000 20.565979 0.037136 -0.001628 0.030565 5.555324 0.224429
4.839000 20.677025 0.045049 -0.001648 0.035210 5.550920 0.240939
4.859000 20.787952 0.054157 -0.001656 0.040703 5.538563 0.289140
4.879000 20.898484 0.067121 -0.001525 0.049241 5.524128 0.435372
4.899000 21.008818 0.082846 -0.001289 0.059688 5.505856 0.523313
4.919000 21.118981 0.099970 -0.001338 0.070321 5.510131 0.523684
4.939000 21.229338 0.116518 -0.001521 0.079383 5.522621 0.427197
4.959000 21.339740 0.133040 -0.001611 0.087324 5.523757 0.394568
4.979000 21.450108 0.149913 -0.001643 0.094732 5.522919 0.374112
4.999000 21.560364 0.167587 -0.001653 0.102110 5.516156 0.382869
5.019000 21.670495 0.185654 -0.001656 0.109004 5.512678 0.326521
5.039000 21.780611 0.203638 -0.001657 0.115130 5.509049 0.314240
5.059000 21.890551 0.222697 -0.001657 0.121717 5.493324 0.353739
