# stamp x y z yaw vx vy vz angular_v
2.510000 6.631723 0.000010 -0.001657 0.000030 5.555512 -0.000321 -0.116858 -0.000480
2.530000 6.742836 -0.000003 -0.001657 0.000014 5.555497 -0.000598 -0.116858 -0.000736
2.550000 6.853948 -0.000014 -0.001657 0.000001 5.555499 -0.000580 -0.116858 -0.000635
2.570000 6.965060 -0.000020 -0.001657 -0.000006 5.555507 -0.000197 -0.116858 -0.000201
2.590000 7.076173 -0.000025 -0.001657 -0.000010 5.555508 -0.000316 -0.116858 -0.000263
2.610000 7.187285 -0.000028 -0.001657 -0.000012 5.555517 0.000406 -0.116858 0.000498
2.630000 7.298398 -0.000015 -0.001657 0.000003 5.555528 0.000623 -0.116858 0.000682
2.650000 7.409511 -0.000003 -0.001657 0.000015 5.555526 0.000625 -0.116858 0.000607
2.670000 7.520624 0.000005 -0.001657 0.000021 5.555516 0.000166 -0.116858 0.000106
2.690000 7.631736 0.000010 -0.001657 0.000024 5.555516 0.000289 -0.116858 0.000175
2.710000 7.742849 0.000012 -0.001657 0.000023 5.555505 -0.000479 -0.116858 -0.000623
2.730000 7.853961 -0.000003 -0.001657 0.000006 5.555494 -0.000718 -0.116858 -0.000817
2.750000 7.965074 -0.000016 -0.001657 -0.000009 5.555495 -0.000730 -0.116858 -0.000738
2.770000 8.076186 -0.000022 -0.001657 -0.000013 5.555510 0.000000 -0.116858 0.000031
2.790000 8.187298 -0.000023 -0.001657 -0.000014 5.555510 -0.000172 -0.116858 -0.000079
2.810000 8.298411 -0.000024 -0.001657 -0.000012 5.555518 0.000418 -0.116858 0.000520
2.830000 8.409524 -0.000011 -0.001657 0.000001 5.555527 0.000603 -0.116858 0.000666
2.850000 8.520637 0.000001 -0.001657 0.000014 5.555526 0.000618 -0.116858 0.000606
2.870000 8.631749 0.000007 -0.001657 0.000019 5.555516 0.000132 -0.116858 0.000081
2.890000 8.742862 0.000012 -0.001657 0.000021 5.555516 0.000258 -0.116858 0.000154
