# stamp x y z yaw vx vy vz angular_v
3.230000 9.731600 -0.000023 -0.001655 -0.000384 5.554464 -0.107803 -0.116212 -0.107725
3.250000 9.842642 -0.002857 -0.001652 -0.003161 5.549755 -0.140794 -0.116544 -0.141415
3.270000 9.953716 -0.004457 -0.001655 -0.004393 5.553848 -0.030590 -0.116404 -0.024237
3.290000 10.064838 -0.003458 -0.001649 -0.003011 5.556207 0.074623 -0.115823 0.096217
3.310000 10.175937 -0.001656 -0.001649 -0.000875 5.551412 0.066227 -0.116522 0.087013
3.330000 10.287036 -0.001583 -0.001653 -0.000591 5.556181 -0.022931 -0.116714 -0.014948
3.350000 10.398152 -0.001645 -0.001655 -0.000593 5.555680 0.011327 -0.116823 0.012567
3.370000 10.509272 -0.000908 -0.001657 0.000243 5.556670 0.081252 -0.116859 0.080964
3.390000 10.620411 0.000851 -0.001657 0.001976 5.556791 0.083256 -0.116853 0.081519
3.410000 10.731547 0.002442 -0.001657 0.003338 5.555882 0.064646 -0.116836 0.050035
3.430000 10.842656 0.001726 -0.001654 0.002236 5.557220 -0.074801 -0.115564 -0.087941
3.450000 10.953716 -0.001009 -0.001644 -0.000700 5.549868 -0.156913 -0.115798 -0.171594
3.470000 11.064700 -0.003335 -0.001649 -0.002913 5.547732 -0.069497 -0.116283 -0.076081
3.490000 11.175763 -0.003061 -0.001648 -0.002443 5.556732 0.043361 -0.115827 0.053535
3.510000 11.286871 -0.001873 -0.001649 -0.001015 5.552599 0.043998 -0.116539 0.060285
3.530000 11.397991 -0.001462 -0.001654 -0.000399 5.556253 0.017838 -0.116785 0.024587
3.550000 11.509116 -0.000941 -0.001656 0.000176 5.556165 0.029542 -0.116841 0.030653
3.570000 11.620240 0.000223 -0.001657 0.001393 5.556260 0.107702 -0.116878 0.102253
3.590000 11.731378 0.002632 -0.001657 0.003646 5.556655 0.116033 -0.116856 0.108342
3.610000 11.842515 0.004852 -0.001657 0.005467 5.555829 0.096907 -0.116836 0.070319
3.630000 11.953635 0.004777 -0.001654 0.004767 5.558260 -0.041809 -0.115609 -0.069142
3.650000 12.064707 0.002697 -0.001645 0.002244 5.550189 -0.123817 -0.115862 -0.150354
3.670000 12.175712 0.000971 -0.001650 0.000241 5.548550 -0.035855 -0.116531 -0.052801
3.690000 12.286792 0.001385 -0.001653 0.000470 5.553774 0.037459 -0.116641 0.034863
3.710000 12.397884 0.001532 -0.001655 0.000585 5.555321 -0.023761 -0.116813 -0.028931
3.730000 12.508977 0.000480 -0.001656 -0.000492 5.553860 -0.056095 -0.116846 -0.056962
3.750000 12.620062 -0.000556 -0.001657 -0.001517 5.554369 -0.052261 -0.116857 -0.048524
3.770000 12.731146 -0.000821 -0.001658 -0.001502 5.553438 0.036471 -0.116611 0.039584
3.790000 12.842263 0.001472 -0.001652 0.000874 5.556000 0.142917 -0.116164 0.148194
3.810000 12.953387 0.004415 -0.001652 0.003697 5.553388 0.117759 -0.116622 0.114771
3.830000 13.064494 0.004777 -0.001649 0.003705 5.557239 -0.015186 -0.114923 -0.033522
3.850000 13.175572 0.003230 -0.001639 0.001856 5.550121 -0.095206 -0.115601 -0.115842
3.870000 13.286583 0.001888 -0.001647 0.000254 5.550795 -0.018333 -0.116567 -0.029090
3.890000 13.397680 0.001701 -0.001653 -0.000073 5.554991 -0.021653 -0.116790 -0.023150
3.910000 13.508780 0.001094 -0.001656 -0.000668 5.554690 -0.040312 -0.116846 -0.045729
3.930000 13.619860 -0.000462 -0.001657 -0.002156 5.553682 -0.089913 -0.116854 -0.083519
3.950000 13.730935 -0.002189 -0.001657 -0.003693 5.553541 -0.085911 -0.116858 -0.072191
3.970000 13.842006 -0.003115 -0.001658 -0.004107 5.553143 0.002889 -0.116601 0.018505
3.990000 13.953125 -0.001480 -0.001652 -0.002115 5.556323 0.109503 -0.116137 0.127831
4.010000 14.064227 0.000830 -0.001652 0.000438 5.552567 0.086371 -0.116639 0.098420
4.030000 14.175346 0.001399 -0.001655 0.001099 5.556878 0.009691 -0.116765 0.014113
4.050000 14.286477 0.002049 -0.001656 0.001627 5.556067 0.044655 -0.116840 0.035336
4.070000 14.397595 0.002308 -0.001657 0.001622 5.555046 -0.040226 -0.116783 -0.051954
4.090000 14.508679 0.000998 -0.001656 0.000215 5.553720 -0.058626 -0.116825 -0.066048
4.110000 14.619762 -0.000003 -0.001657 -0.000908 5.553998 -0.059739 -0.116856 -0.067408
4.130000 14.730832 -0.002094 -0.001657 -0.002917 5.553425 -0.121359 -0.116854 -0.114110
4.150000 14.841898 -0.004451 -0.001657 -0.005015 5.553219 -0.116660 -0.116862 -0.098315
4.170000 14.952962 -0.005994 -0.001658 -0.005908 5.553447 -0.028588 -0.116590 -0.005260
4.190000 15.064084 -0.004982 -0.001652 -0.004356 5.556132 0.077825 -0.116120 0.105026
4.210000 15.175190 -0.003328 -0.001652 -0.002218 5.552453 0.054215 -0.116639 0.078843
4.230000 15.286302 -0.003401 -0.001655 -0.001913 5.556610 -0.022514 -0.116770 -0.001981
4.250000 15.397423 -0.003426 -0.001656 -0.001737 5.555802 0.009143 -0.116841 0.017037
4.270000 15.508546 -0.002756 -0.001657 -0.000827 5.556739 0.077306 -0.116867 0.083856
4.290000 15.619687 -0.001042 -0.001657 0.000964 5.556881 0.080865 -0.116861 0.085134
4.310000 15.730827 0.000571 -0.001657 0.002546 5.556456 0.088674 -0.116866 0.084210
4.330000 15.841958 0.002862 -0.001657 0.004590 5.555722 0.126560 -0.116858 0.111208
4.350000 15.953087 0.005421 -0.001657 0.006700 5.555573 0.129001 -0.116864 0.101482
4.370000 16.064206 0.007147 -0.001657 0.007602 5.556421 0.035946 -0.116568 -0.000024
4.390000 16.175309 0.006520 -0.001653 0.006265 5.552638 -0.056700 -0.116415 -0.093383
4.410000 16.286367 0.005794 -0.001654 0.004797 5.553604 -0.012084 -0.116752 -0.046675
4.430000 16.397461 0.005660 -0.001656 0.004049 5.554748 -0.012852 -0.116835 -0.039058
4.450000 16.508557 0.005287 -0.001657 0.003220 5.554669 -0.020975 -0.116855 -0.041755
4.470000 16.619643 0.004282 -0.001657 0.001766 5.553637 -0.099049 -0.116849 -0.112373
4.490000 16.730714 0.002034 -0.001657 -0.000672 5.553795 -0.108783 -0.116849 -0.118338
4.510000 16.841783 -0.000089 -0.001657 -0.002787 5.553669 -0.101792 -0.116860 -0.093015
4.530000 16.952859 -0.001832 -0.001657 -0.004285 5.553747 -0.086865 -0.116862 -0.069819
4.550000 17.063931 -0.003781 -0.001657 -0.005790 5.553261 -0.104713 -0.116863 -0.078389
4.570000 17.175002 -0.005284 -0.001657 -0.006601 5.553890 -0.023435 -0.116846 0.013058
4.590000 17.286127 -0.005124 -0.001657 -0.005829 5.556694 0.001636 -0.116839 0.034702
4.610000 17.397254 -0.005350 -0.001657 -0.005318 5.555789 -0.004571 -0.116861 0.036580
4.630000 17.508392 -0.004612 -0.001657 -0.003989 5.557037 0.050141 -0.116860 0.075426
4.650000 17.619537 -0.003716 -0.001657 -0.002603 5.557092 0.043116 -0.116862 0.064695
4.670000 17.730678 -0.002362 -0.001657 -0.000877 5.556385 0.105840 -0.116867 0.115972
4.690000 17.841821 -0.000017 -0.001657 0.001587 5.556844 0.116239 -0.116857 0.121123
4.710000 17.952964 0.002255 -0.001657 0.003698 5.556134 0.100963 -0.116842 0.084050
4.730000 18.064096 0.002379 -0.001655 0.003403 5.557249 -0.035124 -0.116017 -0.055158
4.750000 18.175164 0.000719 -0.001650 0.001478 5.550245 -0.093011 -0.116348 -0.112120
4.770000 18.286195 -0.000278 -0.001653 0.000242 5.554311 -0.007584 -0.116747 -0.017050
4.790000 18.397299 -0.000503 -0.001656 -0.000101 5.555024 -0.024164 -0.116835 -0.024769
4.810000 18.508399 -0.001041 -0.001657 -0.000566 5.554520 -0.012441 -0.116874 -0.004551
4.830000 18.619513 0.000214 -0.001657 0.000736 5.556363 0.105421 -0.116794 0.100206
4.850000 18.730653 0.002137 -0.001657 0.002586 5.556878 0.081479 -0.116841 0.078151
4.870000 18.841781 0.002903 -0.001657 0.002994 5.556558 -0.009474 -0.116527 -0.022051
4.890000 18.952877 0.001161 -0.001651 0.001025 5.553069 -0.116640 -0.116115 -0.124479
4.910000 19.063901 -0.001162 -0.001652 -0.001415 5.550109 -0.086239 -0.116667 -0.090850
4.930000 19.174970 -0.001762 -0.001655 -0.002004 5.554341 -0.013454 -0.116810 -0.013881
4.950000 19.286066 -0.002474 -0.001656 -0.002494 5.554804 -0.046821 -0.116852 -0.031925
4.970000 19.397165 -0.002774 -0.001657 -0.002425 5.555871 0.037992 -0.116861 0.054979
4.990000 19.508303 -0.001500 -0.001657 -0.000972 5.556898 0.057322 -0.116850 0.068159
5.010000 19.619442 -0.000537 -0.001657 0.000202 5.556451 0.056898 -0.116864 0.070387
5.030000 19.730577 0.001515 -0.001657 0.002253 5.556437 0.120619 -0.116860 0.115820
5.050000 19.841718 0.003846 -0.001657 0.004398 5.556349 0.114583 -0.116863 0.100955
5.070000 19.952788 0.007445 -0.001656 0.007800 5.548995 0.228122 -0.114045 0.186465
5.090000 20.063771 0.014606 -0.001493 0.014113 5.547966 0.381611 -0.090463 0.327211
5.110000 20.174660 0.023828 -0.001379 0.021872 5.536878 0.475897 -0.096598 0.400411
5.130000 20.285486 0.033046 -0.001495 0.028708 5.547166 0.424927 -0.111967 0.292053
5.150000 20.396503 0.040844 -0.001596 0.033596 5.547986 0.393816 -0.115702 0.233922
5.170000 20.507405 0.049702 -0.001638 0.038893 5.539474 0.475578 -0.116607 0.294355
5.190000 20.618226 0.059557 -0.001651 0.044586 5.538383 0.494113 -0.116813 0.283905
5.210000 20.729011 0.069870 -0.001656 0.050208 5.530925 0.539065 -0.116860 0.295454
5.230000 20.839336 0.083888 -0.001558 0.058744 5.508817 0.734654 -0.093669 0.422090
5.250000 20.949453 0.101019 -0.001325 0.069502 5.501988 0.871739 -0.084104 0.532708
5.270000 21.059372 0.119832 -0.001315 0.080683 5.490600 0.939178 -0.100354 0.547521
5.290000 21.169466 0.137788 -0.001499 0.089906 5.511281 0.865999 -0.112884 0.424626
5.310000 21.279683 0.155209 -0.001601 0.097684 5.511108 0.876431 -0.115893 0.383443
5.330000 21.389914 0.172260 -0.001639 0.104054 5.519890 0.831492 -0.116572 0.294700
5.350000 21.500074 0.189380 -0.001652 0.109860 5.507111 0.871423 -0.116769 0.305827
5.370000 21.610141 0.206831 -0.001655 0.115082 5.504349 0.836484 -0.116678 0.205110
5.390000 21.720301 0.222466 -0.001654 0.118076 5.506488 0.769680 -0.116614 0.133569
5.410000 21.830274 0.238462 -0.001656 0.121358 5.485059 0.829006 -0.116720 0.179215
5.430000 21.939366 0.258438 -0.001548 0.128008 5.452261 1.016410 -0.097465 0.311223
5.450000 22.048051 0.281629 -0.001405 0.137060 5.428298 1.176395 -0.092618 0.442821
5.470000 22.156397 0.307377 -0.001367 0.147614 5.406385 1.303617 -0.097312 0.541752
5.490000 22.264441 0.334679 -0.001490 0.158812 5.395550 1.386106 -0.111679 0.566756
5.510000 22.372556 0.362208 -0.001594 0.169172 5.405548 1.372818 -0.115592 0.491866
5.530000 22.480690 0.389862 -0.001636 0.178518 5.400880 1.405053 -0.116534 0.465538
5.550000 22.588514 0.418753 -0.001651 0.188054 5.381857 1.474602 -0.116706 0.488043
5.570000 22.695668 0.449943 -0.001652 0.199129 5.338372 1.613790 -0.112440 0.573179
5.590000 22.801614 0.485455 -0.001435 0.213001 5.283545 1.800590 -0.084018 0.689942
5.610000 22.906710 0.523684 -0.001281 0.228181 5.245946 1.940292 -0.087457 0.757038
5.630000 23.011719 0.562718 -0.001419 0.242440 5.260582 1.929623 -0.109215 0.682153
5.650000 23.117112 0.600888 -0.001565 0.254624 5.277263 1.914772 -0.114984 0.582782
5.670000 23.222368 0.639397 -0.001627 0.265544 5.272331 1.906366 -0.116327 0.502317
5.690000 23.327757 0.677084 -0.001647 0.274591 5.265227 1.890943 -0.116665 0.440017
5.710000 23.432554 0.715793 -0.001654 0.283710 5.230952 1.964398 -0.116700 0.470867
5.730000 23.536815 0.755850 -0.001655 0.293240 5.207274 2.019052 -0.116712 0.485382
5.750000 23.640717 0.796811 -0.001656 0.302688 5.191413 2.060951 -0.116772 0.475373
5.770000 23.743930 0.839574 -0.001657 0.313125 5.141095 2.193821 -0.115461 0.546569
5.790000 23.845651 0.885970 -0.001560 0.326050 5.062206 2.344783 -0.100319 0.642133
5.810000 23.946210 0.934585 -0.001464 0.340140 5.011814 2.442089 -0.103099 0.717728
5.830000 24.046755 0.983214 -0.001546 0.352741 5.048814 2.385570 -0.113486 0.599317
5.850000 24.147680 1.031006 -0.001614 0.363128 5.024795 2.392765 -0.115986 0.521743
5.870000 24.248158 1.079102 -0.001643 0.372413 5.042740 2.361555 -0.116422 0.421479
5.890000 24.349450 1.125358 -0.001649 0.378907 5.070159 2.284628 -0.116351 0.306352
5.910000 24.450374 1.171972 -0.001652 0.385160 5.029068 2.337051 -0.116654 0.338053
