# stamp x y z yaw
3.156000 5.557210 -0.000002 -0.001657 0.000001
3.176000 5.612767 -0.000002 -0.001657 0.000001
3.196000 5.668324 -0.000002 -0.001657 0.000001
3.216000 5.723881 -0.000002 -0.001657 0.000001
3.236000 5.779439 -0.000002 -0.001657 0.000001
3.256000 5.834996 -0.000002 -0.001657 0.000001
3.276000 5.890553 -0.000002 -0.001657 0.000001
3.296000 5.946110 -0.000001 -0.001657 0.000001
3.316000 6.001667 -0.000001 -0.001657 0.000001
3.336000 6.057224 -0.000001 -0.001657 0.000001
3.356000 6.112781 -0.000001 -0.001657 0.000001
3.376000 6.168338 -0.000001 -0.001657 0.000001
3.396000 6.223896 -0.000001 -0.001657 0.000001
3.416000 6.279453 -0.000001 -0.001657 0.000001
3.436000 6.335010 -0.000001 -0.001657 0.000001
3.456000 6.390567 -0.000001 -0.001657 0.000001
3.476000 6.446124 -0.000001 -0.001657 0.000001
3.496000 6.501681 -0.000001 -0.001657 0.000001
3.516000 6.557238 -0.000001 -0.001657 0.000001
3.536000 6.612795 -0.000001 -0.001657 0.000001
3.556000 6.668353 -0.000001 -0.001657 0.000001
3.576000 6.723910 -0.000001 -0.001657 0.000001
3.596000 6.779467 -0.000001 -0.001657 0.000001
3.616000 6.835024 -0.000001 -0.001657 0.000001
3.636000 6.890581 -0.000001 -0.001657 0.000001
3.656000 6.946138 -0.000001 -0.001657 0.000001
3.676000 7.001695 -0.000001 -0.001657 0.000001
3.696000 7.057252 -0.000001 -0.001657 0.000001
3.716000 7.112809 -0.000001 -0.001657 0.000001
3.736000 7.168367 -0.000001 -0.001657 0.000001
3.756000 7.223924 -0.000001 -0.001657 0.000001
3.776000 7.279481 -0.000001 -0.001657 0.000001
3.796000 7.335038 -0.000001 -0.001657 0.000001
3.816000 7.390595 -0.000001 -0.001657 0.000001
3.836000 7.446152 -0.000001 -0.001657 0.000001
3.856000 7.501709 -0.000001 -0.001657 0.000001
3.876000 7.557266 -0.000001 -0.001657 0.000000
3.896000 7.612824 -0.000001 -0.001657 0.000001
3.916000 7.668381 -0.000001 -0.001657 0.000001
3.936000 7.723938 -0.000001 -0.001657 0.000001
3.956000 7.779495 -0.000001 -0.001657 0.000001
3.976000 7.835052 -0.000001 -0.001657 0.000001
3.996000 7.890609 -0.000001 -0.001657 0.000001
4.016000 7.946166 -0.000001 -0.001657 0.000001
4.036000 8.001724 -0.000001 -0.001657 0.000001
4.056000 8.057281 -0.000001 -0.001657 0.000001
4.076000 8.112838 -0.000001 -0.001657 0.000001
4.096000 8.168395 -0.000001 -0.001657 0.000001
4.116000 8.223952 -0.000001 -0.001657 0.000001
4.136000 8.279509 -0.000001 -0.001657 0.000001
4.156000 8.335066 -0.000001 -0.001657 0.000001
4.176000 8.390623 -0.000001 -0.001657 0.000000
4.196000 8.446181 -0.000001 -0.001657 0.000000
4.216000 8.501738 -0.000001 -0.001657 0.000000
4.236000 8.557295 -0.000001 -0.001657 0.000000
4.256000 8.612852 -0.000001 -0.001657 0.000000
4.276000 8.668409 -0.000001 -0.001657 0.000000
4.296000 8.723966 -0.000001 -0.001657 0.000000
4.316000 8.779523 -0.000001 -0.001657 0.000000
4.336000 8.835080 -0.000001 -0.001657 0.000000
4.356000 8.890637 -0.000001 -0.001657 0.000000
4.376000 8.946195 -0.000000 -0.001657 0.000000
4.396000 9.001752 -0.000000 -0.001657 0.000000
4.416000 9.057309 -0.000000 -0.001657 0.000000
4.436000 9.112866 -0.000000 -0.001657 0.000000
4.456000 9.168423 -0.000000 -0.001657 0.000000
4.476000 9.223980 -0.000000 -0.001657 0.000000
4.496000 9.279537 -0.000000 -0.001657 0.000000
4.516000 9.335094 -0.000000 -0.001657 0.000000
4.536000 9.390652 -0.000000 -0.001657 0.000000
4.556000 9.446209 -0.000000 -0.001657 0.000000
4.576000 9.501766 -0.000000 -0.001657 0.000000
4.596000 9.557323 -0.000000 -0.001657 0.000000
4.616000 9.612880 -0.000000 -0.001657 0.000000
4.636000 9.668437 -0.000000 -0.001657 0.000000
4.656000 9.723994 -0.000000 -0.001657 0.000000
4.676000 9.779552 -0.000000 -0.001657 0.000000
4.696000 9.835109 -0.000000 -0.001657 0.000000
4.716000 9.890666 -0.000000 -0.001657 0.000000
4.736000 9.946223 -0.000000 -0.001657 0.000000
4.756000 10.001780 -0.000000 -0.001657 0.000000
4.776000 10.057337 -0.000000 -0.001657 0.000000
4.796000 10.112894 -0.000000 -0.001657 0.000000
4.816000 10.168451 -0.000000 -0.001657 0.000000
4.836000 10.224009 -0.000000 -0.001657 0.000000
4.856000 10.279566 -0.000000 -0.001657 0.000000
4.876000 10.335123 -0.000000 -0.001657 0.000000
4.896000 10.390680 -0.000000 -0.001657 0.000000
4.916000 10.446237 -0.000000 -0.001657 0.000000
4.936000 10.501794 -0.000000 -0.001657 0.000000
4.956000 10.557351 -0.000000 -0.001657 0.000000
4.976000 10.612908 -0.000000 -0.001657 0.000000
4.996000 10.668466 -0.000000 -0.001657 0.000000
5.016000 10.724023 -0.000000 -0.001657 0.000000
5.036000 10.779580 -0.000000 -0.001657 0.000000
5.056000 10.835137 -0.000000 -0.001657 0.000000
5.076000 10.890694 -0.000000 -0.001657 0.000000
5.096000 10.946251 -0.000000 -0.001657 0.000000
5.116000 11.001808 -0.000000 -0.001657 0.000000
5.136000 11.057365 -0.000000 -0.001657 0.000000
5.156000 11.112922 -0.000000 -0.001657 0.000000
5.176000 11.168480 -0.000000 -0.001657 0.000000
5.196000 11.224037 -0.000000 -0.001657 0.000000
5.216000 11.279594 -0.000000 -0.001657 0.000000
5.236000 11.335151 -0.000000 -0.001657 0.000000
5.256000 11.390708 -0.000000 -0.001657 0.000000
5.276000 11.446265 -0.000000 -0.001657 0.000000
5.296000 11.501822 -0.000000 -0.001657 0.000000
5.316000 11.557380 -0.000000 -0.001657 0.000000
5.336000 11.612937 -0.000000 -0.001657 0.000000
5.356000 11.668494 -0.000000 -0.001657 0.000000
5.376000 11.724051 -0.000000 -0.001657 0.000000
5.396000 11.779608 -0.000000 -0.001657 0.000000
5.416000 11.835165 -0.000000 -0.001657 0.000000
5.436000 11.890722 -0.000000 -0.001657 0.000000
5.456000 11.946279 -0.000000 -0.001657 0.000000
5.476000 12.001837 -0.000000 -0.001657 0.000000
5.496000 12.057394 -0.000000 -0.001657 0.000000
5.516000 12.112951 -0.000000 -0.001657 0.000000
5.536000 12.168508 -0.000000 -0.001657 0.000000
5.556000 12.224065 -0.000000 -0.001657 0.000000
5.576000 12.279622 -0.000000 -0.001657 0.000000
5.596000 12.335179 -0.000000 -0.001657 0.000000
5.616000 12.390736 -0.000000 -0.001657 0.000000
5.636000 12.446294 -0.000000 -0.001657 0.000000
5.656000 12.501851 -0.000000 -0.001657 0.000000
5.676000 12.557408 -0.000000 -0.001657 0.000000
5.696000 12.612965 -0.000000 -0.001657 0.000000
5.716000 12.668522 -0.000000 -0.001657 0.000000
5.736000 12.724079 -0.000000 -0.001657 0.000000
5.756000 12.779636 -0.000000 -0.001657 0.000000
5.776000 12.835193 -0.000000 -0.001657 0.000000
5.796000 12.890750 -0.000000 -0.001657 0.000000
5.816000 12.946308 -0.000000 -0.001657 0.000000
5.836000 13.001865 -0.000000 -0.001657 0.000000
5.856000 13.057422 -0.000000 -0.001657 0.000000
5.876000 13.112979 -0.000000 -0.001657 0.000000
5.896000 13.168536 -0.000000 -0.001657 0.000000
5.916000 13.224093 -0.000000 -0.001657 0.000000
5.936000 13.279650 -0.000000 -0.001657 0.000000
5.956000 13.335208 -0.000000 -0.001657 0.000000
5.976000 13.390765 -0.000000 -0.001657 0.000000
5.996000 13.446322 -0.000000 -0.001657 0.000000
6.016000 13.501879 -0.000000 -0.001657 0.000000
6.036000 13.557436 -0.000000 -0.001657 0.000000
6.056000 13.612993 -0.000000 -0.001657 0.000000
6.076000 13.668550 -0.000000 -0.001657 0.000000
6.096000 13.724107 -0.000000 -0.001657 0.000000
6.116000 13.779665 -0.000000 -0.001657 0.000000
6.136000 13.835222 -0.000000 -0.001657 0.000000
6.156000 13.890779 -0.000000 -0.001657 0.000000
6.176000 13.946336 -0.000000 -0.001657 0.000000
6.196000 14.001893 -0.000000 -0.001657 0.000000
6.216000 14.057450 -0.000000 -0.001657 0.000000
6.236000 14.113007 -0.000000 -0.001657 0.000000
6.256000 14.168564 -0.000000 -0.001657 0.000000
6.276000 14.224122 -0.000000 -0.001657 0.000000
6.296000 14.279679 -0.000000 -0.001657 0.000000
6.316000 14.335236 -0.000000 -0.001657 0.000000
6.336000 14.390793 -0.000000 -0.001657 0.000000
6.356000 14.446350 -0.000000 -0.001657 0.000000
6.376000 14.501907 -0.000000 -0.001657 0.000000
6.396000 14.557464 -0.000000 -0.001657 0.000000
6.416000 14.613021 -0.000000 -0.001657 0.000000
6.436000 14.668578 -0.000000 -0.001657 0.000000
6.456000 14.724136 -0.000000 -0.001657 0.000000
6.476000 14.779693 -0.000000 -0.001657 0.000000
6.496000 14.835250 -0.000000 -0.001657 0.000000
6.516000 14.890807 -0.000000 -0.001657 0.000000
6.536000 14.946364 -0.000000 -0.001657 0.000000
6.556000 15.001921 -0.000000 -0.001657 0.000000
6.576000 15.057478 -0.000000 -0.001657 0.000000
6.596000 15.113035 -0.000000 -0.001657 0.000000
6.616000 15.168593 -0.000000 -0.001657 0.000000
6.636000 15.224150 -0.000000 -0.001657 0.000000
6.656000 15.279707 -0.000000 -0.001657 0.000000
6.676000 15.335264 -0.000000 -0.001657 0.000000
6.696000 15.390821 -0.000000 -0.001657 0.000000
6.716000 15.446378 -0.000000 -0.001657 0.000000
6.736000 15.501935 -0.000000 -0.001657 0.000000
6.756000 15.557493 -0.000000 -0.001657 0.000000
6.776000 15.613050 -0.000000 -0.001657 0.000000
6.796000 15.668607 -0.000000 -0.001657 0.000000
6.816000 15.724164 -0.000000 -0.001657 0.000000
6.836000 15.779721 -0.000000 -0.001657 0.000000
6.856000 15.835278 -0.000000 -0.001657 0.000000
6.876000 15.890835 -0.000000 -0.001657 0.000000
6.896000 15.946392 -0.000000 -0.001657 0.000000
6.916000 16.001950 -0.000000 -0.001657 0.000000
6.936000 16.057507 -0.000000 -0.001657 0.000000
6.956000 16.113064 -0.000000 -0.001657 0.000000
6.976000 16.168621 -0.000000 -0.001657 0.000000
6.996000 16.224178 -0.000000 -0.001657 0.000000
7.016000 16.279735 -0.000000 -0.001657 0.000000
7.036000 16.335292 -0.000000 -0.001657 0.000000
7.056000 16.390849 -0.000000 -0.001657 0.000000
7.076000 16.446406 -0.000000 -0.001657 0.000000
7.096000 16.501964 -0.000000 -0.001657 0.000000
7.116000 16.557521 -0.000000 -0.001657 0.000000
7.136000 16.613078 -0.000000 -0.001657 0.000000
7.156000 16.668635 -0.000000 -0.001657 0.000000
7.176000 16.724192 -0.000000 -0.001657 0.000000
7.196000 16.779749 -0.000000 -0.001657 0.000000
7.216000 16.835306 -0.000000 -0.001657 0.000000
7.236000 16.890863 -0.000000 -0.001657 0.000000
7.256000 16.946421 -0.000000 -0.001657 0.000000
7.276000 17.001978 -0.000000 -0.001657 0.000000
7.296000 17.057535 -0.000000 -0.001657 0.000000
7.316000 17.113092 -0.000000 -0.001657 0.000000
7.336000 17.168649 -0.000000 -0.001657 0.000000
7.356000 17.224206 -0.000000 -0.001657 0.000000
7.376000 17.279763 -0.000000 -0.001657 0.000000
7.396000 17.335321 -0.000000 -0.001657 0.000000
7.416000 17.390878 -0.000000 -0.001657 0.000000
7.436000 17.446435 -0.000000 -0.001657 0.000000
7.456000 17.501992 -0.000000 -0.001657 0.000000
7.476000 17.557549 -0.000000 -0.001657 0.000000
7.496000 17.613106 -0.000000 -0.001657 0.000000
7.516000 17.668663 -0.000000 -0.001657 0.000000
7.536000 17.724220 -0.000000 -0.001657 0.000000
7.556000 17.779778 -0.000000 -0.001657 0.000000
7.576000 17.835335 -0.000000 -0.001657 0.000000
7.596000 17.890892 -0.000000 -0.001657 0.000000
7.616000 17.946449 -0.000000 -0.001657 0.000000
7.636000 18.002006 -0.000000 -0.001657 0.000000
7.656000 18.057563 -0.000000 -0.001657 0.000000
7.676000 18.113120 -0.000000 -0.001657 0.000000
7.696000 18.168677 -0.000000 -0.001657 0.000000
7.716000 18.224235 -0.000000 -0.001657 0.000000
7.736000 18.279792 -0.000000 -0.001657 0.000000
7.756000 18.335349 -0.000000 -0.001657 0.000000
7.776000 18.390906 -0.000000 -0.001657 0.000000
7.796000 18.446463 -0.000000 -0.001657 0.000000
7.816000 18.502020 -0.000000 -0.001657 0.000000
7.836000 18.557577 -0.000000 -0.001657 0.000000
7.856000 18.613134 -0.000000 -0.001657 0.000000
7.876000 18.668691 -0.000000 -0.001657 0.000000
7.896000 18.724249 -0.000000 -0.001657 0.000000
7.916000 18.779806 -0.000000 -0.001657 0.000000
7.936000 18.835363 -0.000000 -0.001657 0.000000
7.956000 18.890920 -0.000000 -0.001657 0.000000
7.976000 18.946477 -0.000000 -0.001657 0.000000
7.996000 19.002034 -0.000000 -0.001657 0.000000
8.016000 19.057591 -0.000000 -0.001657 0.000000
8.036000 19.113149 -0.000000 -0.001657 0.000000
8.056000 19.168706 -0.000000 -0.001657 0.000000
8.076000 19.224263 -0.000000 -0.001657 0.000000
8.096000 19.279345 0.002234 -0.001610 0.002512
8.116000 19.334091 0.007806 -0.001414 0.008055
8.136000 19.388930 0.015627 -0.001327 0.015487
8.156000 19.444108 0.022960 -0.001464 0.022199
8.176000 19.499694 0.028592 -0.001583 0.026887
8.196000 19.555091 0.032216 -0.001596 0.028819
8.216000 19.610504 0.032489 -0.001392 0.027561
8.236000 19.665982 0.030542 -0.001292 0.024058
8.256000 19.721477 0.027298 -0.001380 0.019354
8.276000 19.776963 0.024109 -0.001540 0.014879
8.296000 19.832482 0.023246 -0.001604 0.013218
8.316000 19.888018 0.025473 -0.001424 0.014622
8.336000 19.943476 0.028904 -0.001381 0.017283
8.356000 19.998869 0.032120 -0.001528 0.019668
8.376000 20.054423 0.034364 -0.001612 0.020938
8.396000 20.109975 0.035827 -0.001643 0.021197
8.416000 20.165513 0.035781 -0.001652 0.020009
8.436000 20.221044 0.036237 -0.001655 0.019295
8.456000 20.276588 0.036953 -0.001657 0.018906
8.476000 20.332133 0.037587 -0.001657 0.018477
8.496000 20.386986 0.039677 -0.001631 0.019743
8.516000 20.440919 0.043844 -0.001580 0.022795
8.536000 20.494091 0.049530 -0.001567 0.027538
8.556000 20.546555 0.056801 -0.001565 0.033865
8.576000 20.598301 0.065877 -0.001560 0.041556
8.596000 20.650089 0.077019 -0.001530 0.050893
8.616000 20.702503 0.091082 -0.001372 0.062655
8.636000 20.755457 0.107119 -0.001299 0.075336
8.656000 20.808955 0.120846 -0.001440 0.084724
8.676000 20.863337 0.131878 -0.001410 0.091338
8.696000 20.918102 0.140462 -0.001389 0.094948
8.716000 20.972815 0.146661 -0.001495 0.095556
8.736000 21.027492 0.149942 -0.001454 0.093290
8.756000 21.082278 0.150422 -0.001391 0.088518
8.776000 21.137591 0.148517 -0.001331 0.081670
8.796000 21.193061 0.146199 -0.001384 0.075016
8.816000 21.248576 0.146484 -0.001516 0.071190
8.836000 21.304117 0.148663 -0.001561 0.069525
8.856000 21.359572 0.152676 -0.001704 0.070586
8.876000 21.415014 0.159096 -0.002116 0.074168
8.896000 21.470280 0.168012 -0.002879 0.080404
8.916000 21.524567 0.179736 -0.003875 0.089359
8.936000 21.577159 0.194011 -0.005291 0.100089
8.956000 21.628990 0.210169 -0.007290 0.112089
8.976000 21.679707 0.229729 -0.008163 0.127038
8.996000 21.728615 0.255974 -0.005511 0.146959
9.016000 21.774027 0.286995 -0.000692 0.170922
9.036000 21.819371 0.316162 0.000021 0.192602
9.056000 21.864617 0.344909 -0.001166 0.212216
9.076000 21.910397 0.371257 -0.001610 0.226785
9.096000 21.956366 0.395518 -0.001697 0.236886
9.116000 22.002881 0.417831 -0.002188 0.243472
9.136000 22.049700 0.437811 -0.002924 0.247033
9.156000 22.096592 0.455670 -0.004015 0.247794
9.176000 22.142994 0.470882 -0.005242 0.245898
9.196000 22.189051 0.483626 -0.006780 0.241581
9.216000 22.234647 0.493711 -0.008519 0.234835
9.236000 22.280232 0.500681 -0.009846 0.226196
9.256000 22.327147 0.504283 -0.010296 0.216295
9.276000 22.374722 0.505122 -0.010284 0.203903
9.296000 22.424547 0.501074 -0.007127 0.188218
9.316000 22.474878 0.490606 -0.000918 0.167841
9.336000 22.525685 0.482494 0.000117 0.150929
9.356000 22.576323 0.474219 -0.001033 0.136002
9.376000 22.625713 0.469077 -0.001618 0.125237
9.396000 22.673318 0.467203 -0.001584 0.118295
9.416000 22.719179 0.467776 -0.001453 0.114895
9.436000 22.763553 0.471176 -0.001459 0.114123
9.456000 22.806356 0.477367 -0.001475 0.116323
9.476000 22.847568 0.486574 -0.001461 0.121312
9.496000 22.887584 0.498842 -0.001434 0.128750
9.516000 22.927202 0.513737 -0.001396 0.138660
9.536000 22.967421 0.530830 -0.001392 0.149943
9.556000 23.008690 0.549570 -0.001460 0.161753
9.576000 23.050842 0.569610 -0.001491 0.174552
9.596000 23.094822 0.590436 -0.001528 0.186885
9.616000 23.141543 0.610742 -0.001580 0.197460
9.636000 23.189748 0.631022 -0.001614 0.208474
9.656000 23.236570 0.652415 -0.001618 0.223554
9.676000 23.282494 0.675893 -0.001589 0.240798
9.696000 23.328130 0.701776 -0.001613 0.258150
9.716000 23.374311 0.729028 -0.001635 0.274209
9.736000 23.421411 0.757013 -0.001642 0.289663
9.756000 23.469383 0.786730 -0.001645 0.304509
9.776000 23.516740 0.817782 -0.001647 0.319916
9.796000 23.564098 0.847582 -0.001638 0.332081
9.816000 23.612129 0.875161 -0.001575 0.339673
9.836000 23.660666 0.900310 -0.001531 0.344024
9.856000 23.709242 0.923136 -0.001556 0.345207
9.876000 23.757917 0.942960 -0.001560 0.343900
9.896000 23.806557 0.960118 -0.001534 0.339746
9.916000 23.855601 0.974552 -0.001513 0.333470
9.936000 23.905882 0.986602 -0.001477 0.325505
9.956000 23.957968 0.996318 -0.001411 0.316179
9.976000 24.011672 1.003651 -0.001365 0.305523
9.996000 24.066276 1.009645 -0.001361 0.294786
10.016000 24.120575 1.018768 -0.001447 0.287337
10.036000 24.175057 1.030110 -0.001369 0.283201
10.056000 24.229251 1.042589 -0.001831 0.282839
10.076000 24.282702 1.056934 -0.002421 0.286085
10.096000 24.334977 1.073117 -0.003278 0.293136
10.116000 24.385802 1.090996 -0.004544 0.303454
10.136000 24.435220 1.110971 -0.006293 0.315400
10.156000 24.483175 1.133699 -0.008191 0.328688
10.176000 24.529054 1.159692 -0.009528 0.344113
10.196000 24.571784 1.191087 -0.008017 0.365374
10.216000 24.614821 1.225901 -0.006255 0.390458
10.236000 24.656463 1.263923 -0.004566 0.417213
10.256000 24.693701 1.305237 -0.002513 0.442234
10.276000 24.726939 1.349898 0.000058 0.468771
10.296000 24.759524 1.394710 -0.000694 0.495400
10.316000 24.793616 1.439392 -0.001395 0.517167
10.336000 24.828100 1.481908 -0.001582 0.534108
10.356000 24.862682 1.522156 -0.001549 0.546394
10.376000 24.897106 1.560366 -0.001471 0.554982
10.396000 24.931216 1.596791 -0.001464 0.560518
10.416000 24.965365 1.631483 -0.001517 0.562590
10.436000 24.999883 1.664323 -0.001537 0.561230
10.456000 25.034831 1.695299 -0.001528 0.556587
10.476000 25.071063 1.724378 -0.001515 0.549784
10.496000 25.108932 1.751635 -0.001548 0.541269
10.516000 25.148425 1.776947 -0.001596 0.531177
10.536000 25.189608 1.800152 -0.001614 0.519757
10.556000 25.232590 1.821357 -0.001521 0.507463
10.576000 25.277224 1.841291 -0.001447 0.494568
10.596000 25.323778 1.859481 -0.001441 0.482279
10.616000 25.372210 1.875897 -0.001439 0.470322
10.636000 25.422582 1.891118 -0.001462 0.458231
10.656000 25.475037 1.904901 -0.001543 0.446599
10.676000 25.528707 1.918833 -0.001613 0.435709
10.696000 25.581650 1.935076 -0.001599 0.428660
