# stamp x y z yaw vx vy vz angular_v
1.493000 1.290393 -0.000010 -0.001657 0.000014 2.777740 0.000034 -0.116859 0.000007
1.513000 1.345950 -0.000010 -0.001657 0.000013 2.777738 -0.000093 -0.116859 -0.000118
1.533000 1.401507 -0.000012 -0.001657 0.000010 2.777737 -0.000095 -0.116859 -0.000124
1.553000 1.457064 -0.000014 -0.001657 0.000008 2.777737 -0.000092 -0.116859 -0.000103
1.573000 1.512622 -0.000014 -0.001657 0.000007 2.777739 -0.000015 -0.116859 -0.000031
1.593000 1.568179 -0.000014 -0.001657 0.000006 2.777739 -0.000033 -0.116859 -0.000043
1.613000 1.623736 -0.000014 -0.001657 0.000006 2.777741 0.000055 -0.116859 0.000043
1.633000 1.679293 -0.000013 -0.001657 0.000007 2.777741 0.000050 -0.116859 0.000044
1.653000 1.734850 -0.000011 -0.001657 0.000008 2.777741 0.000049 -0.116859 0.000036
1.673000 1.790407 -0.000010 -0.001657 0.000009 2.777741 0.000030 -0.116859 0.000017
1.693000 1.845964 -0.000010 -0.001657 0.000009 2.777741 0.000036 -0.116859 0.000020
1.713000 1.901521 -0.000009 -0.001657 0.000010 2.777741 -0.000002 -0.116859 -0.000017
1.733000 1.957079 -0.000009 -0.001657 0.000009 2.777741 0.000001 -0.116859 -0.000017
1.753000 2.012636 -0.000008 -0.001657 0.000009 2.777741 0.000002 -0.116859 -0.000015
1.773000 2.068193 -0.000008 -0.001657 0.000009 2.777741 0.000003 -0.116859 -0.000013
1.793000 2.123750 -0.000008 -0.001657 0.000009 2.777741 0.000003 -0.116859 -0.000013
1.813000 2.179307 -0.000007 -0.001657 0.000009 2.777741 0.000012 -0.116859 -0.000004
1.833000 2.234864 -0.000007 -0.001657 0.000009 2.777741 0.000012 -0.116859 -0.000003
1.853000 2.290421 -0.000006 -0.001657 0.000009 2.777741 0.000001 -0.116859 -0.000027
1.873000 2.345979 -0.000007 -0.001657 0.000007 2.777739 -0.000073 -0.116859 -0.000087
1.893000 2.401536 -0.000008 -0.001657 0.000006 2.777739 -0.000062 -0.116859 -0.000075
1.913000 2.457093 -0.000009 -0.001657 0.000005 2.777740 0.000006 -0.116859 -0.000004
1.933000 2.512650 -0.000009 -0.001657 0.000005 2.777740 0.000001 -0.116859 -0.000002
1.953000 2.568207 -0.000008 -0.001657 0.000005 2.777740 -0.000002 -0.116859 -0.000005
1.973000 2.623764 -0.000008 -0.001657 0.000005 2.777740 0.000020 -0.116859 0.000017
1.993000 2.679321 -0.000007 -0.001657 0.000005 2.777740 0.000017 -0.116859 0.000014
2.013000 2.734878 -0.000007 -0.001657 0.000005 2.777740 0.000008 -0.116859 0.000004
2.033000 2.790435 -0.000007 -0.001657 0.000005 2.777740 0.000009 -0.116859 0.000004
2.053000 2.845993 -0.000006 -0.001657 0.000006 2.777740 0.000010 -0.116859 0.000004
2.073000 2.901550 -0.000006 -0.001657 0.000006 2.777740 0.000004 -0.116859 -0.000001
2.093000 2.957107 -0.000006 -0.001657 0.000006 2.777740 0.000005 -0.116859 0.000000
2.113000 3.012664 -0.000005 -0.001657 0.000006 2.777739 0.000003 -0.116859 -0.000002
2.133000 3.068221 -0.000005 -0.001657 0.000005 2.777739 0.000003 -0.116859 -0.000002
2.153000 3.123778 -0.000005 -0.001657 0.000005 2.777739 0.000003 -0.116859 -0.000002
2.173000 3.179335 -0.000004 -0.001657 0.000005 2.777740 0.000003 -0.116859 -0.000001
2.193000 3.234892 -0.000004 -0.001657 0.000005 2.777740 0.000003 -0.116859 -0.000002
2.213000 3.290449 -0.000004 -0.001657 0.000005 2.777739 -0.000048 -0.116859 -0.000051
2.233000 3.346007 -0.000005 -0.001657 0.000004 2.777739 -0.000047 -0.116859 -0.000052
2.253000 3.401564 -0.000006 -0.001657 0.000003 2.777739 -0.000045 -0.116859 -0.000043
2.273000 3.457121 -0.000006 -0.001657 0.000003 2.777740 -0.000012 -0.116859 -0.000012
2.293000 3.512678 -0.000006 -0.001657 0.000002 2.777740 -0.000020 -0.116859 -0.000018
2.313000 3.568235 -0.000006 -0.001657 0.000002 2.777741 0.000015 -0.116859 0.000016
2.333000 3.623792 -0.000005 -0.001657 0.000003 2.777741 0.000013 -0.116859 0.000016
2.353000 3.679349 -0.000005 -0.001657 0.000003 2.777741 0.000012 -0.116859 0.000012
2.373000 3.734906 -0.000004 -0.001657 0.000004 2.777741 0.000003 -0.116859 0.000004
2.393000 3.790464 -0.000004 -0.001657 0.000004 2.777741 0.000006 -0.116859 0.000005
2.413000 3.846021 -0.000004 -0.001657 0.000004 2.777741 -0.000009 -0.116859 -0.000010
2.433000 3.901578 -0.000004 -0.001657 0.000004 2.777741 -0.000008 -0.116859 -0.000010
2.453000 3.957135 -0.000003 -0.001657 0.000004 2.777741 -0.000008 -0.116859 -0.000009
2.473000 4.012692 -0.000003 -0.001657 0.000004 2.777741 -0.000007 -0.116859 -0.000008
2.493000 4.068249 -0.000003 -0.001657 0.000003 2.777741 -0.000007 -0.116859 -0.000008
2.513000 4.123806 -0.000003 -0.001657 0.000003 2.777741 -0.000003 -0.116859 -0.000004
2.533000 4.179364 -0.000003 -0.001657 0.000003 2.777741 -0.000003 -0.116859 -0.000003
2.553000 4.234921 -0.000003 -0.001657 0.000003 2.777741 -0.000002 -0.116859 -0.000003
2.573000 4.290478 -0.000003 -0.001657 0.000003 2.777741 -0.000001 -0.116859 -0.000001
2.593000 4.346035 -0.000002 -0.001657 0.000003 2.777740 -0.000001 -0.116859 -0.000001
2.613000 4.401592 -0.000002 -0.001657 0.000003 2.777740 -0.000032 -0.116859 -0.000031
2.633000 4.457149 -0.000003 -0.001657 0.000003 2.777740 -0.000031 -0.116859 -0.000031
2.653000 4.512706 -0.000003 -0.001657 0.000002 2.777739 -0.000031 -0.116859 -0.000026
2.673000 4.568263 -0.000003 -0.001657 0.000002 2.777740 -0.000010 -0.116859 -0.000007
2.693000 4.623821 -0.000003 -0.001657 0.000002 2.777740 -0.000015 -0.116859 -0.000010
2.713000 4.679378 -0.000003 -0.001657 0.000002 2.777740 0.000007 -0.116859 0.000012
2.733000 4.734935 -0.000003 -0.001657 0.000002 2.777740 0.000006 -0.116859 0.000012
2.753000 4.790492 -0.000003 -0.001657 0.000002 2.777740 0.000005 -0.116859 0.000010
2.773000 4.846049 -0.000002 -0.001657 0.000002 2.777740 0.000001 -0.116859 0.000006
2.793000 4.901606 -0.000002 -0.001657 0.000002 2.777740 0.000002 -0.116859 0.000006
2.813000 4.957163 -0.000002 -0.001657 0.000002 2.777740 -0.000007 -0.116859 -0.000003
2.833000 5.012720 -0.000002 -0.001657 0.000002 2.777739 -0.000007 -0.116859 -0.000003
2.853000 5.068277 -0.000002 -0.001657 0.000002 2.777740 -0.000007 -0.116859 -0.000003
2.873000 5.123835 -0.000002 -0.001657 0.000002 2.777740 -0.000007 -0.116859 -0.000003
2.893000 5.179392 -0.000002 -0.001657 0.000002 2.777740 -0.000008 -0.116859 -0.000004
2.913000 5.234949 -0.000002 -0.001657 0.000002 2.777740 -0.000006 -0.116859 -0.000002
2.933000 5.290506 -0.000002 -0.001657 0.000002 2.777740 -0.000007 -0.116859 -0.000003
2.953000 5.346063 -0.000001 -0.001657 0.000002 2.777740 -0.000008 -0.116859 -0.000007
2.973000 5.401620 -0.000002 -0.001657 0.000002 2.777740 -0.000029 -0.116859 -0.000026
2.993000 5.457177 -0.000002 -0.001657 0.000001 2.777740 -0.000027 -0.116859 -0.000023
3.013000 5.512734 -0.000002 -0.001657 0.000001 2.777740 -0.000010 -0.116859 -0.000006
3.033000 5.568292 -0.000002 -0.001657 0.000001 2.777741 -0.000012 -0.116859 -0.000006
3.053000 5.623849 -0.000002 -0.001657 0.000001 2.777741 -0.000012 -0.116859 -0.000006
3.073000 5.679406 -0.000002 -0.001657 0.000001 2.777741 -0.000007 -0.116859 -0.000001
3.093000 5.734963 -0.000002 -0.001657 0.000001 2.777741 -0.000008 -0.116859 -0.000002
3.113000 5.790520 -0.000002 -0.001657 0.000001 2.777741 -0.000009 -0.116859 -0.000004
3.133000 5.846077 -0.000002 -0.001657 0.000001 2.777741 -0.000009 -0.116859 -0.000004
3.153000 5.901634 -0.000002 -0.001657 0.000001 2.777741 -0.000009 -0.116859 -0.000004
3.173000 5.957191 -0.000001 -0.001657 0.000001 2.777741 -0.000009 -0.116859 -0.000004
3.193000 6.012749 -0.000001 -0.001657 0.000001 2.777741 -0.000009 -0.116859 -0.000004
3.213000 6.068306 -0.000001 -0.001657 0.000001 2.777741 -0.000008 -0.116859 -0.000003
3.233000 6.123863 -0.000001 -0.001657 0.000001 2.777741 -0.000008 -0.116859 -0.000003
3.253000 6.179420 -0.000001 -0.001657 0.000001 2.777741 -0.000008 -0.116859 -0.000002
3.273000 6.234977 -0.000001 -0.001657 0.000001 2.777740 -0.000007 -0.116859 -0.000001
3.293000 6.290534 -0.000001 -0.001657 0.000001 2.777740 -0.000007 -0.116859 -0.000001
3.313000 6.346091 -0.000001 -0.001657 0.000001 2.777740 -0.000018 -0.116859 -0.000012
3.333000 6.401649 -0.000001 -0.001657 0.000001 2.777740 -0.000018 -0.116859 -0.000012
3.353000 6.457206 -0.000001 -0.001657 0.000001 2.777740 -0.000017 -0.116859 -0.000010
3.373000 6.512763 -0.000001 -0.001657 0.000001 2.777740 -0.000009 -0.116859 -0.000002
3.393000 6.568320 -0.000001 -0.001657 0.000001 2.777740 -0.000011 -0.116859 -0.000003
3.413000 6.623877 -0.000001 -0.001657 0.000001 2.777740 -0.000003 -0.116859 0.000005
3.433000 6.679434 -0.000001 -0.001657 0.000001 2.777740 -0.000004 -0.116859 0.000005
3.453000 6.734991 -0.000001 -0.001657 0.000001 2.777740 -0.000004 -0.116859 0.000004
3.473000 6.790548 -0.000001 -0.001657 0.000001 2.777740 -0.000006 -0.116859 0.000002
3.493000 6.846105 -0.000001 -0.001657 0.000001 2.777740 -0.000006 -0.116859 0.000002
3.513000 6.901663 -0.000001 -0.001657 0.000001 2.777740 -0.000009 -0.116859 -0.000001
3.533000 6.957220 -0.000001 -0.001657 0.000001 2.777740 -0.000009 -0.116859 -0.000001
3.553000 7.012777 -0.000001 -0.001657 0.000001 2.777740 -0.000009 -0.116859 -0.000002
3.573000 7.068334 -0.000001 -0.001657 0.000001 2.777740 -0.000010 -0.116859 -0.000003
3.593000 7.123891 -0.000001 -0.001657 0.000001 2.777740 -0.000010 -0.116859 -0.000003
3.613000 7.179448 -0.000001 -0.001657 0.000001 2.777740 -0.000010 -0.116859 -0.000003
3.633000 7.235005 -0.000001 -0.001657 0.000001 2.777740 -0.000010 -0.116859 -0.000003
3.653000 7.290562 -0.000001 -0.001657 0.000001 2.777740 -0.000011 -0.116859 -0.000005
3.673000 7.346120 -0.000001 -0.001657 0.000001 2.777740 -0.000021 -0.116859 -0.000014
3.693000 7.401677 -0.000001 -0.001657 0.000001 2.777740 -0.000020 -0.116859 -0.000013
3.713000 7.457234 -0.000001 -0.001657 0.000000 2.777741 -0.000011 -0.116859 -0.000004
3.733000 7.512791 -0.000001 -0.001657 0.000001 2.777741 -0.000012 -0.116859 -0.000004
3.753000 7.568348 -0.000001 -0.001657 0.000001 2.777741 -0.000012 -0.116859 -0.000005
3.773000 7.623905 -0.000001 -0.001657 0.000001 2.777741 -0.000012 -0.116859 -0.000005
3.793000 7.679462 -0.000001 -0.001657 0.000001 2.777741 -0.000012 -0.116859 -0.000005
3.813000 7.735019 -0.000001 -0.001657 0.000001 2.777741 -0.000012 -0.116859 -0.000005
3.833000 7.790577 -0.000001 -0.001657 0.000001 2.777741 -0.000012 -0.116859 -0.000004
3.853000 7.846134 -0.000001 -0.001657 0.000001 2.777741 -0.000011 -0.116859 -0.000004
3.873000 7.901691 -0.000001 -0.001657 0.000001 2.777741 -0.000010 -0.116859 -0.000003
3.893000 7.957248 -0.000001 -0.001657 0.000001 2.777741 -0.000010 -0.116859 -0.000003
3.913000 8.012805 -0.000001 -0.001657 0.000001 2.777741 -0.000010 -0.116859 -0.000003
3.933000 8.068362 -0.000001 -0.001657 0.000001 2.777741 -0.000010 -0.116859 -0.000002
3.953000 8.123919 -0.000001 -0.001657 0.000001 2.777740 -0.000009 -0.116859 -0.000002
3.973000 8.179477 -0.000001 -0.001657 0.000001 2.777740 -0.000008 -0.116859 -0.000001
3.993000 8.235034 -0.000001 -0.001657 0.000001 2.777740 -0.000008 -0.116859 -0.000000
4.013000 8.290591 -0.000001 -0.001657 0.000001 2.777740 -0.000013 -0.116859 -0.000005
4.033000 8.346148 -0.000001 -0.001657 0.000000 2.777740 -0.000013 -0.116859 -0.000005
4.053000 8.401705 -0.000001 -0.001657 0.000000 2.777740 -0.000013 -0.116859 -0.000004
4.073000 8.457262 -0.000001 -0.001657 0.000000 2.777740 -0.000009 -0.116859 -0.000000
4.093000 8.512819 -0.000001 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000001
4.113000 8.568376 -0.000001 -0.001657 0.000000 2.777740 -0.000007 -0.116859 0.000002
4.133000 8.623933 -0.000001 -0.001657 0.000000 2.777740 -0.000008 -0.116859 0.000002
4.153000 8.679491 -0.000001 -0.001657 0.000000 2.777740 -0.000008 -0.116859 0.000001
4.173000 8.735048 -0.000001 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000001
4.193000 8.790605 -0.000001 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000001
4.213000 8.846162 -0.000001 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000001
4.233000 8.901719 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000001
4.253000 8.957276 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000002
4.273000 9.012833 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000002
4.293000 9.068390 -0.000000 -0.001657 0.000000 2.777740 -0.000012 -0.116859 -0.000003
4.313000 9.123947 -0.000000 -0.001657 0.000000 2.777740 -0.000012 -0.116859 -0.000003
4.333000 9.179505 -0.000000 -0.001657 0.000000 2.777740 -0.000012 -0.116859 -0.000004
4.353000 9.235062 -0.000000 -0.001657 0.000000 2.777740 -0.000012 -0.116859 -0.000004
4.373000 9.290619 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000004
4.393000 9.346176 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000005
4.413000 9.401733 -0.000000 -0.001657 0.000000 2.777741 -0.000016 -0.116859 -0.000008
4.433000 9.457290 -0.000000 -0.001657 0.000000 2.777741 -0.000015 -0.116859 -0.000008
4.453000 9.512847 -0.000000 -0.001657 0.000000 2.777741 -0.000015 -0.116859 -0.000007
4.473000 9.568405 -0.000000 -0.001657 0.000000 2.777741 -0.000013 -0.116859 -0.000005
4.493000 9.623962 -0.000000 -0.001657 0.000000 2.777741 -0.000013 -0.116859 -0.000005
4.513000 9.679519 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000004
4.533000 9.735076 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000004
4.553000 9.790633 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000003
4.573000 9.846190 -0.000000 -0.001657 0.000000 2.777741 -0.000011 -0.116859 -0.000002
4.593000 9.901747 -0.000000 -0.001657 0.000000 2.777741 -0.000010 -0.116859 -0.000002
4.613000 9.957305 -0.000000 -0.001657 0.000000 2.777741 -0.000011 -0.116859 -0.000003
4.633000 10.012862 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000002
4.653000 10.068419 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000001
4.673000 10.123976 -0.000000 -0.001657 0.000000 2.777740 -0.000009 -0.116859 -0.000000
4.693000 10.179533 -0.000000 -0.001657 0.000000 2.777740 -0.000009 -0.116859 0.000000
4.713000 10.235090 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000001
4.733000 10.290647 -0.000000 -0.001657 0.000000 2.777740 -0.000009 -0.116859 -0.000000
4.753000 10.346204 -0.000000 -0.001657 0.000000 2.777740 -0.000009 -0.116859 0.000000
4.773000 10.401761 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000001
4.793000 10.457319 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000001
4.813000 10.512876 -0.000000 -0.001657 0.000000 2.777740 -0.000009 -0.116859 0.000000
4.833000 10.568433 -0.000000 -0.001657 0.000000 2.777739 -0.000010 -0.116859 -0.000000
4.853000 10.623990 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000000
4.873000 10.679547 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000001
4.893000 10.735104 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000001
4.913000 10.790661 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000001
4.933000 10.846218 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000002
4.953000 10.901776 -0.000000 -0.001657 0.000000 2.777740 -0.000012 -0.116859 -0.000002
4.973000 10.957333 -0.000000 -0.001657 0.000000 2.777740 -0.000012 -0.116859 -0.000003
4.993000 11.012890 -0.000000 -0.001657 0.000000 2.777740 -0.000012 -0.116859 -0.000003
5.013000 11.068447 -0.000000 -0.001657 0.000000 2.777740 -0.000013 -0.116859 -0.000004
5.033000 11.124004 -0.000000 -0.001657 0.000000 2.777740 -0.000013 -0.116859 -0.000004
5.053000 11.179561 -0.000000 -0.001657 0.000000 2.777741 -0.000013 -0.116859 -0.000004
5.073000 11.235118 -0.000000 -0.001657 0.000000 2.777741 -0.000013 -0.116859 -0.000005
5.093000 11.290675 -0.000000 -0.001657 0.000000 2.777741 -0.000013 -0.116859 -0.000005
5.113000 11.346233 -0.000000 -0.001657 0.000000 2.777741 -0.000015 -0.116859 -0.000007
5.133000 11.401790 -0.000000 -0.001657 0.000000 2.777741 -0.000014 -0.116859 -0.000006
5.153000 11.457347 -0.000000 -0.001657 0.000000 2.777741 -0.000014 -0.116859 -0.000006
5.173000 11.512904 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000004
5.193000 11.568461 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000004
5.213000 11.624018 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000004
5.233000 11.679575 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000004
5.253000 11.735133 -0.000000 -0.001657 0.000000 2.777741 -0.000011 -0.116859 -0.000003
5.273000 11.790690 -0.000000 -0.001657 0.000000 2.777741 -0.000011 -0.116859 -0.000003
5.293000 11.846247 -0.000000 -0.001657 0.000000 2.777741 -0.000011 -0.116859 -0.000002
5.313000 11.901804 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000002
5.333000 11.957361 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000001
5.353000 12.012918 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000001
5.373000 12.068475 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000001
5.393000 12.124032 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000000
5.413000 12.179590 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000000
5.433000 12.235147 -0.000000 -0.001657 0.000000 2.777740 -0.000009 -0.116859 0.000000
5.453000 12.290704 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 0.000000
5.473000 12.346261 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 0.000000
5.493000 12.401818 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 0.000000
5.513000 12.457375 -0.000000 -0.001657 0.000000 2.777739 -0.000010 -0.116859 -0.000000
5.533000 12.512932 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000000
5.553000 12.568489 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000001
5.573000 12.624046 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000001
5.593000 12.679604 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000002
5.613000 12.735161 -0.000000 -0.001657 0.000000 2.777740 -0.000012 -0.116859 -0.000002
5.633000 12.790718 -0.000000 -0.001657 0.000000 2.777740 -0.000012 -0.116859 -0.000002
5.653000 12.846275 -0.000000 -0.001657 0.000000 2.777740 -0.000012 -0.116859 -0.000003
5.673000 12.901832 -0.000000 -0.001657 0.000000 2.777740 -0.000012 -0.116859 -0.000003
5.693000 12.957389 -0.000000 -0.001657 0.000000 2.777740 -0.000013 -0.116859 -0.000004
5.713000 13.012946 -0.000000 -0.001657 0.000000 2.777740 -0.000013 -0.116859 -0.000004
5.733000 13.068503 -0.000000 -0.001657 0.000000 2.777741 -0.000013 -0.116859 -0.000004
5.753000 13.124061 -0.000000 -0.001657 0.000000 2.777741 -0.000013 -0.116859 -0.000005
5.773000 13.179618 -0.000000 -0.001657 0.000000 2.777741 -0.000013 -0.116859 -0.000005
5.793000 13.235175 -0.000000 -0.001657 0.000000 2.777741 -0.000013 -0.116859 -0.000005
5.813000 13.290732 -0.000000 -0.001657 0.000000 2.777741 -0.000014 -0.116859 -0.000006
5.833000 13.346289 -0.000000 -0.001657 0.000000 2.777741 -0.000014 -0.116859 -0.000006
5.853000 13.401846 -0.000000 -0.001657 0.000000 2.777741 -0.000014 -0.116859 -0.000005
5.873000 13.457403 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000004
5.893000 13.512960 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000004
5.913000 13.568518 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000004
5.933000 13.624075 -0.000000 -0.001657 0.000000 2.777741 -0.000012 -0.116859 -0.000003
5.953000 13.679632 -0.000000 -0.001657 0.000000 2.777741 -0.000011 -0.116859 -0.000003
5.973000 13.735189 -0.000000 -0.001657 0.000000 2.777741 -0.000011 -0.116859 -0.000002
5.993000 13.790746 -0.000000 -0.001657 0.000000 2.777740 -0.000011 -0.116859 -0.000002
6.013000 13.846303 -0.000000 -0.001657 0.000000 2.777740 -0.000010 -0.116859 -0.000001
