# stamp x y z yaw vx vy vz angular_v
2.393000 3.395913 0.000026 -0.001657 -0.001019 2.776657 -0.034487 -0.116856 -0.036952
2.413000 3.451445 -0.001030 -0.001657 -0.002047 2.776314 -0.057657 -0.116855 -0.055164
2.433000 3.506975 -0.002153 -0.001657 -0.003103 2.776428 -0.055987 -0.116856 -0.051298
2.453000 3.562493 -0.002614 -0.001658 -0.003321 2.773998 0.027195 -0.116696 0.028394
2.473000 3.618037 -0.000686 -0.001654 -0.001252 2.777148 0.122400 -0.116418 0.134908
2.493000 3.673597 0.001565 -0.001654 0.001169 2.779415 0.088903 -0.116734 0.099058
2.513000 3.729189 0.003268 -0.001656 0.002917 2.778707 0.089913 -0.116827 0.087031
2.533000 3.784761 0.005220 -0.001657 0.004776 2.777325 0.101900 -0.116850 0.095933
2.553000 3.840308 0.006553 -0.001657 0.005790 2.775878 0.017271 -0.116565 0.013965
2.573000 3.895833 0.005341 -0.001651 0.004333 2.775183 -0.085921 -0.115995 -0.102115
2.593000 3.951306 0.003498 -0.001651 0.002195 2.771450 -0.066891 -0.116592 -0.085421
2.613000 4.006824 0.002914 -0.001655 0.001377 2.776737 -0.021998 -0.116793 -0.029915
2.633000 4.062362 0.002238 -0.001656 0.000605 2.776864 -0.039271 -0.116841 -0.042955
2.653000 4.117902 0.001740 -0.001657 0.000074 2.777397 0.003436 -0.116858 -0.000465
2.673000 4.173459 0.001827 -0.001657 0.000125 2.777726 -0.001665 -0.116855 -0.001237
2.693000 4.229015 0.001759 -0.001657 0.000053 2.777632 -0.005479 -0.116856 -0.008510
2.713000 4.284565 0.001390 -0.001657 -0.000323 2.777286 -0.021495 -0.116856 -0.021470
2.733000 4.340113 0.000991 -0.001657 -0.000723 2.777294 -0.019590 -0.116856 -0.019118
2.753000 4.395654 0.000339 -0.001657 -0.001377 2.776524 -0.056318 -0.116856 -0.053196
2.773000 4.451182 -0.000831 -0.001657 -0.002490 2.776255 -0.055350 -0.116855 -0.052699
2.793000 4.506713 -0.001915 -0.001657 -0.003455 2.775913 -0.045128 -0.116862 -0.036223
2.813000 4.562236 -0.001131 -0.001657 -0.002461 2.777983 0.084766 -0.116541 0.091325
2.833000 4.617801 0.000953 -0.001655 -0.000220 2.777012 0.091654 -0.116718 0.105047
2.853000 4.673368 0.001702 -0.001656 0.000517 2.777043 -0.012268 -0.116424 -0.000053
2.873000 4.728881 -0.000223 -0.001649 -0.001380 2.775045 -0.120486 -0.115585 -0.122842
2.893000 4.784316 -0.003025 -0.001647 -0.004134 2.767782 -0.120281 -0.116406 -0.127119
2.913000 4.839713 -0.003359 -0.001647 -0.004270 2.767783 0.017634 -0.113523 0.019518
2.933000 4.895239 -0.001473 -0.001609 -0.002199 2.775499 0.104318 -0.113107 0.121887
2.953000 4.950739 0.000654 -0.001627 0.000117 2.770904 0.065445 -0.115857 0.082261
2.973000 5.006298 0.001137 -0.001645 0.000735 2.779386 0.020748 -0.116597 0.023017
2.993000 5.061874 0.001866 -0.001653 0.001408 2.778375 0.036151 -0.116797 0.029935
3.013000 5.117432 0.001661 -0.001656 0.001146 2.777293 -0.024555 -0.116834 -0.025505
3.033000 5.172981 0.001364 -0.001657 0.000760 2.777387 -0.010644 -0.116852 -0.014959
3.053000 5.228530 0.001084 -0.001657 0.000416 2.777311 -0.018637 -0.116855 -0.020677
3.073000 5.284078 0.000702 -0.001657 -0.000003 2.777280 -0.018823 -0.116856 -0.020370
3.093000 5.339626 0.000312 -0.001657 -0.000417 2.776837 -0.022865 -0.116856 -0.026548
3.113000 5.395165 -0.000508 -0.001657 -0.001233 2.776745 -0.045489 -0.116855 -0.044217
3.133000 5.450702 -0.001380 -0.001657 -0.002076 2.776731 -0.043464 -0.116856 -0.040867
3.153000 5.506260 -0.001605 -0.001657 -0.002116 2.776893 0.039844 -0.116761 0.043269
3.173000 5.561828 0.000283 -0.001656 -0.000161 2.777008 0.107433 -0.116696 0.115960
3.193000 5.617408 0.001940 -0.001656 0.001576 2.778469 0.056376 -0.116799 0.057799
3.213000 5.672939 0.001127 -0.001654 0.000642 2.776775 -0.080202 -0.115740 -0.082069
3.233000 5.728418 -0.001582 -0.001646 -0.002082 2.769816 -0.151824 -0.115990 -0.161769
3.253000 5.783814 -0.003544 -0.001651 -0.003913 2.766319 -0.050952 -0.116170 -0.061979
3.273000 5.839255 -0.002515 -0.001610 -0.002761 2.777553 0.075618 -0.109071 0.083428
3.293000 5.894790 -0.000123 -0.001597 -0.000227 2.770255 0.126855 -0.113951 0.145265
3.313000 5.950291 0.001397 -0.001629 0.001441 2.779071 0.033690 -0.116163 0.039720
3.333000 6.005876 0.002196 -0.001647 0.002243 2.778983 0.053624 -0.116696 0.048880
3.353000 6.061448 0.002875 -0.001654 0.002747 2.777937 -0.013596 -0.116807 -0.020962
3.373000 6.116993 0.002380 -0.001656 0.002169 2.777062 -0.014911 -0.116846 -0.022663
3.393000 6.172542 0.002192 -0.001657 0.001811 2.777388 -0.009155 -0.116857 -0.014436
3.413000 6.228094 0.002081 -0.001657 0.001586 2.777503 -0.005115 -0.116859 -0.010401
3.433000 6.283646 0.001958 -0.001657 0.001367 2.777499 -0.006808 -0.116860 -0.011142
3.453000 6.339192 0.001578 -0.001657 0.000868 2.776880 -0.042464 -0.116863 -0.044955
3.473000 6.394729 0.000684 -0.001657 -0.000077 2.776717 -0.041133 -0.116860 -0.044333
3.493000 6.450266 -0.000139 -0.001657 -0.000947 2.776482 -0.045013 -0.116860 -0.048422
3.513000 6.505792 -0.001408 -0.001657 -0.002203 2.775989 -0.069499 -0.116859 -0.067091
3.533000 6.561315 -0.002762 -0.001657 -0.003491 2.776017 -0.067338 -0.116860 -0.062109
3.553000 6.616823 -0.003397 -0.001658 -0.003834 2.773253 0.016280 -0.116630 0.019963
3.573000 6.672349 -0.001423 -0.001652 -0.001706 2.778063 0.125606 -0.115992 0.135932
3.593000 6.727888 0.001350 -0.001651 0.001222 2.773746 0.116710 -0.116580 0.128321
3.613000 6.783471 0.002896 -0.001654 0.002861 2.779036 0.068700 -0.116791 0.067801
3.633000 6.839050 0.004564 -0.001656 0.004420 2.778288 0.091801 -0.116844 0.084008
3.653000 6.894610 0.005763 -0.001657 0.005311 2.777088 0.010989 -0.116665 0.001733
3.673000 6.950143 0.004586 -0.001654 0.003942 2.774526 -0.086111 -0.116431 -0.097804
3.693000 7.005639 0.003259 -0.001654 0.002331 2.775710 -0.038002 -0.116755 -0.050927
3.713000 7.061179 0.002940 -0.001656 0.001789 2.777160 -0.016504 -0.116839 -0.025251
3.733000 7.116724 0.002454 -0.001657 0.001198 2.777081 -0.026858 -0.116856 -0.031344
3.753000 7.172269 0.002084 -0.001657 0.000761 2.777446 -0.003299 -0.116860 -0.007954
3.773000 7.227822 0.002022 -0.001657 0.000625 2.777553 -0.006736 -0.116859 -0.008625
3.793000 7.283375 0.001859 -0.001657 0.000422 2.777206 -0.010795 -0.116860 -0.016734
3.813000 7.338920 0.001283 -0.001657 -0.000189 2.777021 -0.033760 -0.116861 -0.033763
3.833000 7.394462 0.000662 -0.001657 -0.000829 2.777021 -0.030552 -0.116860 -0.030510
3.853000 7.449998 0.000595 -0.001657 -0.000785 2.776013 0.047166 -0.116846 0.052403
3.873000 7.505572 0.002275 -0.001657 0.000879 2.779034 0.081263 -0.116832 0.084235
3.893000 7.561158 0.003541 -0.001657 0.002167 2.778299 0.048223 -0.116845 0.043572
3.913000 7.616690 0.002717 -0.001655 0.001178 2.776105 -0.086042 -0.116252 -0.088800
3.933000 7.672176 0.000248 -0.001652 -0.001322 2.771469 -0.123579 -0.116520 -0.132477
3.953000 7.727650 -0.000953 -0.001655 -0.002446 2.772535 -0.011212 -0.116391 -0.019011
3.973000 7.783164 0.000632 -0.001644 -0.000806 2.778172 0.103334 -0.114961 0.107716
3.993000 7.838687 0.003282 -0.001643 0.001905 2.770946 0.124395 -0.116178 0.136088
4.013000 7.894231 0.004622 -0.001651 0.003302 2.779284 0.041310 -0.116687 0.041769
4.033000 7.949811 0.005782 -0.001655 0.004328 2.778770 0.070034 -0.116822 0.059764
4.053000 8.005382 0.006562 -0.001656 0.004810 2.778092 -0.014023 -0.116773 -0.028631
4.073000 8.060919 0.005737 -0.001656 0.003808 2.776027 -0.032530 -0.116817 -0.045286
4.093000 8.116457 0.005372 -0.001657 0.003158 2.776799 -0.012250 -0.116853 -0.019874
4.113000 8.172008 0.005404 -0.001657 0.002986 2.777563 0.003473 -0.116858 -0.006632
4.133000 8.227561 0.005402 -0.001657 0.002817 2.777544 -0.001605 -0.116863 -0.009348
4.153000 8.283102 0.005186 -0.001657 0.002408 2.777166 -0.028549 -0.116864 -0.035399
4.173000 8.338645 0.004578 -0.001657 0.001668 2.777002 -0.027748 -0.116861 -0.034930
4.193000 8.394187 0.004020 -0.001657 0.000976 2.776680 -0.031470 -0.116861 -0.040036
4.213000 8.449719 0.003022 -0.001657 -0.000108 2.776327 -0.055702 -0.116861 -0.057656
4.233000 8.505250 0.001951 -0.001657 -0.001221 2.776462 -0.053356 -0.116860 -0.053786
4.253000 8.560774 0.000637 -0.001657 -0.002543 2.775641 -0.087966 -0.116864 -0.083675
4.273000 8.616288 -0.001234 -0.001657 -0.004319 2.775832 -0.091937 -0.116859 -0.087135
4.293000 8.671801 -0.003015 -0.001657 -0.005890 2.774512 -0.079299 -0.116877 -0.063777
4.313000 8.727285 -0.002598 -0.001655 -0.005095 2.773630 0.060603 -0.115813 0.074011
4.333000 8.782842 -0.000142 -0.001647 -0.002400 2.774200 0.141307 -0.115935 0.160287
4.353000 8.838363 0.002078 -0.001650 0.000056 2.776872 0.059410 -0.116586 0.071297
4.373000 8.893950 0.002850 -0.001654 0.000981 2.779091 0.049555 -0.116788 0.051383
4.393000 8.949531 0.004102 -0.001656 0.002153 2.778669 0.056356 -0.116839 0.048962
4.413000 9.005087 0.003712 -0.001656 0.001657 2.776230 -0.064472 -0.116722 -0.061438
4.433000 9.060609 0.002671 -0.001656 0.000528 2.776011 -0.033441 -0.116825 -0.040665
4.453000 9.116151 0.002325 -0.001657 0.000110 2.777540 0.003197 -0.116855 0.000096
4.473000 9.171707 0.002376 -0.001657 0.000118 2.777685 -0.002876 -0.116862 -0.002689
4.493000 9.227262 0.002287 -0.001657 0.000031 2.777613 -0.005898 -0.116866 -0.009227
4.513000 9.282812 0.001921 -0.001657 -0.000342 2.777293 -0.021970 -0.116863 -0.020836
4.533000 9.338360 0.001525 -0.001657 -0.000737 2.777299 -0.019423 -0.116862 -0.018667
4.553000 9.393901 0.000887 -0.001657 -0.001390 2.776536 -0.055472 -0.116866 -0.052841
4.573000 9.449430 -0.000291 -0.001657 -0.002492 2.776322 -0.055423 -0.116859 -0.052248
4.593000 9.504961 -0.001364 -0.001657 -0.003450 2.775874 -0.044743 -0.116871 -0.033874
4.613000 9.560486 -0.000574 -0.001657 -0.002436 2.778114 0.086264 -0.116578 0.090852
4.633000 9.616053 0.001525 -0.001655 -0.000220 2.777595 0.090854 -0.116745 0.101596
4.653000 9.671621 0.002238 -0.001656 0.000483 2.777107 -0.011905 -0.116449 -0.004439
4.673000 9.727135 0.000284 -0.001649 -0.001428 2.775029 -0.124006 -0.115643 -0.121567
4.693000 9.782570 -0.002513 -0.001648 -0.004132 2.767642 -0.117216 -0.116449 -0.121682
4.713000 9.837970 -0.002730 -0.001643 -0.004162 2.768444 0.020756 -0.112575 0.026740
4.733000 9.893503 -0.000760 -0.001598 -0.002045 2.774956 0.109961 -0.112377 0.121141
4.753000 9.948992 0.001377 -0.001621 0.000265 2.770050 0.063689 -0.115697 0.076512
4.773000 10.004552 0.001819 -0.001643 0.000870 2.779348 0.019534 -0.116574 0.026854
4.793000 10.060127 0.002571 -0.001652 0.001542 2.778324 0.034643 -0.116799 0.022217
4.813000 10.115683 0.002313 -0.001656 0.001224 2.777315 -0.027788 -0.116846 -0.023364
4.833000 10.171232 0.002008 -0.001657 0.000834 2.777377 -0.010370 -0.116863 -0.014966
4.853000 10.226781 0.001745 -0.001657 0.000487 2.777307 -0.017862 -0.116869 -0.020341
4.873000 10.282329 0.001362 -0.001657 0.000074 2.777287 -0.019202 -0.116867 -0.019801
4.893000 10.337877 0.000983 -0.001657 -0.000336 2.776835 -0.021775 -0.116862 -0.026780
4.913000 10.393416 0.000177 -0.001657 -0.001146 2.776762 -0.047676 -0.116865 -0.042697
4.933000 10.448953 -0.000700 -0.001657 -0.001988 2.776745 -0.043021 -0.116869 -0.040107
4.953000 10.504481 -0.000955 -0.001657 -0.002055 2.774712 0.036202 -0.116796 0.044278
4.973000 10.560043 0.000938 -0.001656 -0.000136 2.777505 0.111050 -0.116730 0.112845
4.993000 10.615627 0.002592 -0.001656 0.001596 2.778558 0.059056 -0.116819 0.059058
5.013000 10.671158 0.001835 -0.001654 0.000709 2.776769 -0.076783 -0.115812 -0.081839
5.033000 10.726642 -0.000870 -0.001647 -0.001968 2.770357 -0.153575 -0.116028 -0.157771
5.053000 10.782045 -0.002814 -0.001651 -0.003784 2.766895 -0.051241 -0.116186 -0.059483
5.073000 10.837495 -0.001767 -0.001610 -0.002621 2.777860 0.075311 -0.109167 0.084965
5.093000 10.893030 0.000666 -0.001596 -0.000098 2.770069 0.130706 -0.113927 0.144631
5.113000 10.948530 0.002198 -0.001629 0.001575 2.779002 0.034532 -0.116173 0.038131
5.133000 11.004115 0.002975 -0.001647 0.002393 2.778896 0.052400 -0.116706 0.050388
5.153000 11.059708 0.003656 -0.001654 0.002848 2.778117 -0.012510 -0.116812 -0.024151
5.173000 11.115254 0.003129 -0.001656 0.002270 2.777206 -0.018071 -0.116850 -0.021767
5.193000 11.170803 0.002939 -0.001657 0.001896 2.777367 -0.009496 -0.116865 -0.014292
5.213000 11.226355 0.002834 -0.001657 0.001672 2.777501 -0.004922 -0.116869 -0.009767
5.233000 11.281907 0.002727 -0.001657 0.001455 2.777498 -0.006518 -0.116879 -0.010732
5.253000 11.337453 0.002369 -0.001657 0.000954 2.776870 -0.039131 -0.116874 -0.046308
5.273000 11.392991 0.001456 -0.001657 0.000022 2.776767 -0.043715 -0.116869 -0.043190
5.293000 11.448529 0.000646 -0.001657 -0.000847 2.776482 -0.044052 -0.116872 -0.047730
5.313000 11.504054 -0.000593 -0.001657 -0.002098 2.775981 -0.071289 -0.116870 -0.064981
5.333000 11.559578 -0.001963 -0.001657 -0.003381 2.776086 -0.067876 -0.116868 -0.060921
5.353000 11.615086 -0.002586 -0.001658 -0.003718 2.773254 0.015241 -0.116637 0.022288
5.373000 11.670614 -0.000604 -0.001652 -0.001598 2.778113 0.128390 -0.116008 0.132796
5.393000 11.726160 0.002175 -0.001651 0.001294 2.774398 0.116448 -0.116589 0.124646
5.413000 11.781746 0.003706 -0.001654 0.002932 2.778908 0.066660 -0.116800 0.070579
5.433000 11.837324 0.005371 -0.001656 0.004503 2.778319 0.093732 -0.116854 0.083710
5.453000 11.892884 0.006607 -0.001657 0.005389 2.777168 0.013574 -0.116665 0.000848
5.473000 11.948419 0.005425 -0.001653 0.004035 2.774707 -0.089344 -0.116408 -0.093478
5.493000 12.003914 0.004055 -0.001654 0.002400 2.775583 -0.040736 -0.116750 -0.051013
5.513000 12.059454 0.003747 -0.001656 0.001837 2.777148 -0.012471 -0.116840 -0.027748
5.533000 12.114998 0.003269 -0.001657 0.001239 2.777062 -0.028078 -0.116863 -0.032290
5.553000 12.170543 0.002863 -0.001657 0.000799 2.777455 -0.005184 -0.116869 -0.006353
5.573000 12.226096 0.002840 -0.001657 0.000666 2.777541 -0.003156 -0.116870 -0.009275
5.593000 12.281649 0.002684 -0.001657 0.000471 2.777235 -0.010506 -0.116869 -0.017566
5.613000 12.337194 0.002114 -0.001657 -0.000135 2.777032 -0.035645 -0.116869 -0.031981
5.633000 12.392737 0.001475 -0.001657 -0.000768 2.777038 -0.030826 -0.116870 -0.029261
5.653000 12.448272 0.000649 -0.001657 -0.001646 2.776161 -0.062575 -0.116870 -0.064821
5.673000 12.503795 -0.000772 -0.001657 -0.002960 2.775916 -0.070178 -0.116869 -0.062299
5.693000 12.559319 -0.002072 -0.001657 -0.004123 2.775395 -0.056605 -0.116882 -0.042337
5.713000 12.614826 -0.001362 -0.001656 -0.003134 2.777599 0.078941 -0.116314 0.089932
5.733000 12.670391 0.001076 -0.001653 -0.000596 2.774835 0.126265 -0.116540 0.136281
5.753000 12.725957 0.002286 -0.001655 0.000638 2.776153 0.012886 -0.116315 0.024314
5.773000 12.781475 0.000685 -0.001637 -0.000913 2.775481 -0.104162 -0.114058 -0.102949
5.793000 12.836915 -0.002029 -0.001636 -0.003513 2.766890 -0.126154 -0.115910 -0.129638
5.813000 12.892301 -0.002513 -0.001645 -0.003845 2.766736 0.009786 -0.114682 0.016051
5.833000 12.947831 -0.000808 -0.001627 -0.002046 2.775833 0.103027 -0.114558 0.105622
5.853000 13.003341 0.001000 -0.001638 -0.000090 2.772147 0.045036 -0.116244 0.053340
5.873000 13.058908 0.001176 -0.001650 0.000280 2.778900 0.008539 -0.116710 0.020883
5.893000 13.114476 0.001719 -0.001655 0.000787 2.778319 0.029137 -0.116835 0.020525
5.913000 13.170036 0.001726 -0.001656 0.000724 2.777598 -0.011391 -0.116862 -0.008221
5.933000 13.225590 0.001600 -0.001657 0.000600 2.777638 -0.003066 -0.116870 -0.002493
5.953000 13.281141 0.001405 -0.001657 0.000287 2.777119 -0.026216 -0.116870 -0.034095
5.973000 13.336684 0.000715 -0.001657 -0.000378 2.777043 -0.035451 -0.116871 -0.029773
5.993000 13.392228 0.000109 -0.001657 -0.000992 2.777045 -0.031246 -0.116871 -0.028460
6.013000 13.447760 -0.000846 -0.001657 -0.001969 2.776398 -0.058007 -0.116872 -0.053681
6.033000 13.503292 -0.002009 -0.001657 -0.003017 2.776472 -0.057921 -0.116870 -0.049277
