# stamp x y z yaw linear_v angular_v
2.996000 5.271067 -0.000002 -0.001657 0.000002 2.777740 -0.000003
3.016000 5.326624 -0.000001 -0.001657 0.000002 2.777740 -0.000003
3.036000 5.382181 -0.000002 -0.001657 0.000002 2.777740 -0.000025
3.056000 5.437738 -0.000002 -0.001657 0.000002 2.777740 -0.000023
3.076000 5.493296 -0.000002 -0.001657 0.000001 2.777740 -0.000015
3.096000 5.548853 -0.000002 -0.001657 0.000001 2.777741 -0.000008
3.116000 5.604410 -0.000002 -0.001657 0.000001 2.777741 -0.000010
3.136000 5.659967 -0.000002 -0.001657 0.000001 2.777741 0.000003
3.156000 5.715524 -0.000002 -0.001657 0.000001 2.777741 0.000002
3.176000 5.771081 -0.000002 -0.001657 0.000001 2.777741 -0.000001
3.196000 5.826638 -0.000002 -0.001657 0.000001 2.777741 -0.000002
3.216000 5.882196 -0.000002 -0.001657 0.000001 2.777741 -0.000002
3.236000 5.937753 -0.000001 -0.001657 0.000001 2.777741 -0.000005
3.256000 5.993310 -0.000001 -0.001657 0.000001 2.777741 -0.000004
3.276000 6.048867 -0.000001 -0.001657 0.000001 2.777741 -0.000003
3.296000 6.104424 -0.000001 -0.001657 0.000001 2.777741 -0.000003
3.316000 6.159981 -0.000001 -0.001657 0.000001 2.777741 -0.000003
3.336000 6.215538 -0.000001 -0.001657 0.000001 2.777740 -0.000002
3.356000 6.271096 -0.000001 -0.001657 0.000001 2.777740 -0.000002
3.376000 6.326653 -0.000001 -0.001657 0.000001 2.777740 -0.000008
3.396000 6.382210 -0.000001 -0.001657 0.000001 2.777740 -0.000016
3.416000 6.437767 -0.000001 -0.001657 0.000001 2.777740 -0.000013
3.436000 6.493324 -0.000001 -0.001657 0.000001 2.777740 0.000002
3.456000 6.548881 -0.000001 -0.001657 0.000001 2.777740 0.000000
3.476000 6.604438 -0.000001 -0.001657 0.000001 2.777740 0.000001
3.496000 6.659995 -0.000001 -0.001657 0.000001 2.777740 0.000002
3.516000 6.715552 -0.000001 -0.001657 0.000001 2.777740 0.000002
3.536000 6.771110 -0.000001 -0.001657 0.000001 2.777740 -0.000000
3.556000 6.826667 -0.000001 -0.001657 0.000001 2.777739 -0.000000
3.576000 6.882224 -0.000001 -0.001657 0.000001 2.777740 -0.000001
3.596000 6.937781 -0.000001 -0.001657 0.000001 2.777740 -0.000001
3.616000 6.993338 -0.000001 -0.001657 0.000001 2.777740 -0.000001
3.636000 7.048895 -0.000001 -0.001657 0.000001 2.777740 -0.000002
3.656000 7.104452 -0.000001 -0.001657 0.000001 2.777740 -0.000002
3.676000 7.160009 -0.000001 -0.001657 0.000001 2.777740 -0.000003
3.696000 7.215566 -0.000001 -0.001657 0.000001 2.777740 -0.000003
3.716000 7.271124 -0.000001 -0.001657 0.000001 2.777740 -0.000004
3.736000 7.326681 -0.000001 -0.001657 0.000001 2.777740 -0.000012
3.756000 7.382238 -0.000001 -0.001657 0.000001 2.777740 -0.000011
3.776000 7.437795 -0.000001 -0.001657 0.000001 2.777740 -0.000008
3.796000 7.493352 -0.000001 -0.001657 0.000000 2.777741 -0.000005
3.816000 7.548909 -0.000001 -0.001657 0.000000 2.777741 -0.000006
3.836000 7.604466 -0.000001 -0.001657 0.000000 2.777741 -0.000003
3.856000 7.660024 -0.000001 -0.001657 0.000001 2.777741 -0.000003
3.876000 7.715581 -0.000001 -0.001657 0.000001 2.777741 -0.000004
3.896000 7.771138 -0.000001 -0.001657 0.000001 2.777741 -0.000004
3.916000 7.826695 -0.000001 -0.001657 0.000001 2.777741 -0.000004
3.936000 7.882252 -0.000001 -0.001657 0.000001 2.777741 -0.000004
3.956000 7.937809 -0.000001 -0.001657 0.000001 2.777741 -0.000003
3.976000 7.993366 -0.000001 -0.001657 0.000001 2.777741 -0.000003
3.996000 8.048924 -0.000001 -0.001657 0.000001 2.777741 -0.000003
4.016000 8.104481 -0.000001 -0.001657 0.000001 2.777740 -0.000002
4.036000 8.160038 -0.000001 -0.001657 0.000001 2.777740 -0.000002
4.056000 8.215595 -0.000001 -0.001657 0.000001 2.777740 -0.000001
4.076000 8.271152 -0.000001 -0.001657 0.000001 2.777740 -0.000003
4.096000 8.326709 -0.000001 -0.001657 0.000000 2.777740 -0.000005
4.116000 8.382266 -0.000001 -0.001657 0.000000 2.777740 -0.000004
4.136000 8.437823 -0.000001 -0.001657 0.000000 2.777740 0.000001
4.156000 8.493380 -0.000001 -0.001657 0.000000 2.777740 0.000000
4.176000 8.548938 -0.000001 -0.001657 0.000000 2.777740 0.000000
4.196000 8.604495 -0.000001 -0.001657 0.000000 2.777740 0.000000
4.216000 8.660052 -0.000001 -0.001657 0.000000 2.777739 -0.000000
4.236000 8.715609 -0.000001 -0.001657 0.000000 2.777740 0.000001
4.256000 8.771166 -0.000001 -0.001657 0.000000 2.777740 0.000000
4.276000 8.826723 -0.000001 -0.001657 0.000000 2.777740 -0.000001
4.296000 8.882280 -0.000001 -0.001657 0.000000 2.777740 -0.000001
4.316000 8.937837 -0.000000 -0.001657 0.000000 2.777740 -0.000002
4.336000 8.993394 -0.000000 -0.001657 0.000000 2.777740 -0.000002
4.356000 9.048952 -0.000000 -0.001657 0.000000 2.777740 -0.000003
4.376000 9.104509 -0.000000 -0.001657 0.000000 2.777740 -0.000003
4.396000 9.160066 -0.000000 -0.001657 0.000000 2.777740 -0.000004
4.416000 9.215623 -0.000000 -0.001657 0.000000 2.777740 -0.000004
4.436000 9.271180 -0.000000 -0.001657 0.000000 2.777740 -0.000007
4.456000 9.326737 -0.000000 -0.001657 0.000000 2.777741 -0.000007
4.476000 9.382294 -0.000000 -0.001657 0.000000 2.777741 -0.000006
4.496000 9.437852 -0.000000 -0.001657 0.000000 2.777741 -0.000004
4.516000 9.493409 -0.000000 -0.001657 0.000000 2.777741 -0.000005
4.536000 9.548966 -0.000000 -0.001657 0.000000 2.777741 -0.000005
4.556000 9.604523 -0.000000 -0.001657 0.000000 2.777741 -0.000005
4.576000 9.660080 -0.000000 -0.001657 0.000000 2.777741 -0.000004
4.596000 9.715637 -0.000000 -0.001657 0.000000 2.777741 -0.000004
4.616000 9.771194 -0.000000 -0.001657 0.000000 2.777741 -0.000004
4.636000 9.826751 -0.000000 -0.001657 0.000000 2.777741 -0.000003
4.656000 9.882309 -0.000000 -0.001657 0.000000 2.777741 -0.000003
4.676000 9.937866 -0.000000 -0.001657 0.000000 2.777741 -0.000002
4.696000 9.993423 -0.000000 -0.001657 0.000000 2.777740 -0.000002
4.716000 10.048980 -0.000000 -0.001657 0.000000 2.777740 -0.000002
4.736000 10.104537 -0.000000 -0.001657 0.000000 2.777740 -0.000000
4.756000 10.160094 -0.000000 -0.001657 0.000000 2.777740 -0.000000
4.776000 10.215651 -0.000000 -0.001657 0.000000 2.777740 -0.000000
4.796000 10.271209 -0.000000 -0.001657 0.000000 2.777740 -0.000000
4.816000 10.326766 -0.000000 -0.001657 0.000000 2.777740 0.000000
4.836000 10.382323 -0.000000 -0.001657 0.000000 2.777740 -0.000001
4.856000 10.437880 -0.000000 -0.001657 0.000000 2.777740 -0.000001
4.876000 10.493437 -0.000000 -0.001657 0.000000 2.777739 -0.000000
4.896000 10.548994 -0.000000 -0.001657 0.000000 2.777740 0.000000
4.916000 10.604551 -0.000000 -0.001657 0.000000 2.777740 -0.000000
4.936000 10.660108 -0.000000 -0.001657 0.000000 2.777740 -0.000001
4.956000 10.715665 -0.000000 -0.001657 0.000000 2.777740 -0.000001
4.976000 10.771223 -0.000000 -0.001657 0.000000 2.777740 -0.000001
4.996000 10.826780 -0.000000 -0.001657 0.000000 2.777740 -0.000002
5.016000 10.882337 -0.000000 -0.001657 0.000000 2.777740 -0.000002
5.036000 10.937894 -0.000000 -0.001657 0.000000 2.777740 -0.000003
5.056000 10.993451 -0.000000 -0.001657 0.000000 2.777740 -0.000003
5.076000 11.049008 -0.000000 -0.001657 0.000000 2.777740 -0.000004
5.096000 11.104565 -0.000000 -0.001657 0.000000 2.777740 -0.000004
5.116000 11.160122 -0.000000 -0.001657 0.000000 2.777741 -0.000004
5.136000 11.215679 -0.000000 -0.001657 0.000000 2.777741 -0.000005
5.156000 11.271237 -0.000000 -0.001657 0.000000 2.777741 -0.000005
5.176000 11.326794 -0.000000 -0.001657 0.000000 2.777741 -0.000006
5.196000 11.382351 -0.000000 -0.001657 0.000000 2.777741 -0.000007
5.216000 11.437908 -0.000000 -0.001657 0.000000 2.777741 -0.000006
5.236000 11.493465 -0.000000 -0.001657 0.000000 2.777741 -0.000004
5.256000 11.549022 -0.000000 -0.001657 0.000000 2.777741 -0.000004
5.276000 11.604579 -0.000000 -0.001657 0.000000 2.777741 -0.000004
5.296000 11.660137 -0.000000 -0.001657 0.000000 2.777741 -0.000004
5.316000 11.715694 -0.000000 -0.001657 0.000000 2.777741 -0.000003
5.336000 11.771251 -0.000000 -0.001657 0.000000 2.777741 -0.000003
5.356000 11.826808 -0.000000 -0.001657 0.000000 2.777741 -0.000002
5.376000 11.882365 -0.000000 -0.001657 0.000000 2.777740 -0.000002
5.396000 11.937922 -0.000000 -0.001657 0.000000 2.777740 -0.000002
5.416000 11.993479 -0.000000 -0.001657 0.000000 2.777740 -0.000001
5.436000 12.049037 -0.000000 -0.001657 0.000000 2.777740 -0.000001
5.456000 12.104594 -0.000000 -0.001657 0.000000 2.777740 -0.000000
5.476000 12.160151 -0.000000 -0.001657 0.000000 2.777740 -0.000000
5.496000 12.215708 -0.000000 -0.001657 0.000000 2.777740 0.000000
5.516000 12.271265 -0.000000 -0.001657 0.000000 2.777740 0.000000
5.536000 12.326822 -0.000000 -0.001657 0.000000 2.777740 0.000000
5.556000 12.382379 -0.000000 -0.001657 0.000000 2.777740 0.000000
5.576000 12.437936 -0.000000 -0.001657 0.000000 2.777739 -0.000000
5.596000 12.493493 -0.000000 -0.001657 0.000000 2.777740 -0.000000
5.616000 12.549051 -0.000000 -0.001657 0.000000 2.777740 -0.000001
5.636000 12.604608 -0.000000 -0.001657 0.000000 2.777740 -0.000001
5.656000 12.660165 -0.000000 -0.001657 0.000000 2.777740 -0.000001
5.676000 12.715722 -0.000000 -0.001657 0.000000 2.777740 -0.000002
5.696000 12.771279 -0.000000 -0.001657 0.000000 2.777740 -0.000002
5.716000 12.826836 -0.000000 -0.001657 0.000000 2.777740 -0.000003
5.736000 12.882393 -0.000000 -0.001657 0.000000 2.777740 -0.000003
5.756000 12.937950 -0.000000 -0.001657 0.000000 2.777740 -0.000004
5.776000 12.993507 -0.000000 -0.001657 0.000000 2.777740 -0.000004
5.796000 13.049065 -0.000000 -0.001657 0.000000 2.777741 -0.000004
5.816000 13.104622 -0.000000 -0.001657 0.000000 2.777741 -0.000005
5.836000 13.160179 -0.000000 -0.001657 0.000000 2.777741 -0.000005
5.856000 13.215736 -0.000000 -0.001657 0.000000 2.777741 -0.000005
5.876000 13.271293 -0.000000 -0.001657 0.000000 2.777741 -0.000006
5.896000 13.326850 -0.000000 -0.001657 0.000000 2.777741 -0.000006
5.916000 13.382407 -0.000000 -0.001657 0.000000 2.777741 -0.000006
5.936000 13.437965 -0.000000 -0.001657 0.000000 2.777741 -0.000004
5.956000 13.493522 -0.000000 -0.001657 0.000000 2.777741 -0.000004
5.976000 13.549079 -0.000000 -0.001657 0.000000 2.777741 -0.000004
5.996000 13.604636 -0.000000 -0.001657 0.000000 2.777741 -0.000003
6.016000 13.660193 -0.000000 -0.001657 0.000000 2.777741 -0.000003
6.036000 13.715750 -0.000000 -0.001657 0.000000 2.777741 -0.000002
6.056000 13.771307 -0.000000 -0.001657 0.000000 2.777740 -0.000002
6.076000 13.826865 -0.000000 -0.001657 0.000000 2.777740 -0.000001
6.096000 13.882422 -0.000000 -0.001657 0.000000 2.777740 -0.000001
6.116000 13.937979 -0.000000 -0.001657 0.000000 2.777740 -0.000001
6.136000 13.993536 -0.000000 -0.001657 0.000000 2.777740 -0.000000
6.156000 14.049093 -0.000000 -0.001657 0.000000 2.777740 -0.000000
6.176000 14.104650 -0.000000 -0.001657 0.000000 2.777740 0.000000
6.196000 14.160207 -0.000000 -0.001657 0.000000 2.777740 0.000000
6.216000 14.215764 -0.000000 -0.001657 0.000000 2.777740 0.000000
6.236000 14.271321 -0.000000 -0.001657 0.000000 2.777740 0.000000
6.256000 14.326879 -0.000000 -0.001657 0.000000 2.777739 -0.000000
6.276000 14.382436 -0.000000 -0.001657 0.000000 2.777740 -0.000000
6.296000 14.437993 -0.000000 -0.001657 0.000000 2.777740 -0.000001
6.316000 14.493550 -0.000000 -0.001657 0.000000 2.777740 -0.000001
6.336000 14.549107 -0.000000 -0.001657 0.000000 2.777740 -0.000001
6.356000 14.604664 -0.000000 -0.001657 0.000000 2.777740 -0.000002
6.376000 14.660221 -0.000000 -0.001657 0.000000 2.777740 -0.000002
6.396000 14.715778 -0.000000 -0.001657 0.000000 2.777740 -0.000003
6.416000 14.771335 -0.000000 -0.001657 0.000000 2.777740 -0.000003
6.436000 14.826893 -0.000000 -0.001657 0.000000 2.777740 -0.000004
6.456000 14.882450 -0.000000 -0.001657 0.000000 2.777740 -0.000004
6.476000 14.938007 -0.000000 -0.001657 0.000000 2.777741 -0.000004
6.496000 14.993564 -0.000000 -0.001657 0.000000 2.777741 -0.000005
6.516000 15.049121 -0.000000 -0.001657 0.000000 2.777741 -0.000005
6.536000 15.104678 -0.000000 -0.001657 0.000000 2.777741 -0.000005
6.556000 15.160235 -0.000000 -0.001657 0.000000 2.777741 -0.000005
6.576000 15.215793 -0.000000 -0.001657 0.000000 2.777741 -0.000005
6.596000 15.271350 -0.000000 -0.001657 0.000000 2.777741 -0.000005
6.616000 15.326907 -0.000000 -0.001657 0.000000 2.777741 -0.000004
6.636000 15.382464 -0.000000 -0.001657 0.000000 2.777741 -0.000004
